id,first_name,last_name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey_number,position,is_active,from_year,to_year,is_d_league,is_nba,has_played,is_greatest_75,team_id
201564,O.J.,Mayo,1987-11-05,Southern California,USA,Southern California/USA,77.0,210.0,9,3,Guard,False,2008.0,2015.0,False,True,True,False,36
1630219,Skylar,Mays,1997-09-05,Louisiana State,USA,Louisiana State/USA,76.0,205.0,3,,Guard,False,2020.0,2022.0,True,True,True,False,34
77496,Travis,Mays,1968-06-19,Texas-Austin,USA,Texas-Austin/USA,74.0,190.0,3,1,Guard,False,1990.0,1992.0,False,True,True,False,41
77497,Matt,Mazza,1923-09-23,Michigan State,USA,Michigan State/USA,75.0,210.0,1,,Forward,False,1949.0,1949.0,False,True,True,False,40
201601,Luc,Mbah a Moute,1986-09-09,UCLA,Cameroon,UCLA/Cameroon,80.0,230.0,13,12,Forward,False,2008.0,2019.0,False,True,True,False,28
2788,DJ,Mbenga,1980-12-30,Spirou Charleroi,Belgium,Spirou Charleroi/Belgium,84.0,255.0,8,28,Center,False,2004.0,2010.0,False,True,True,False,36
77498,Bob,McAdoo,1951-09-25,North Carolina,USA,North Carolina/USA,81.0,210.0,14,11,Center,False,1972.0,1985.0,False,True,True,True,1
203949,James Michael,McAdoo,1993-01-04,North Carolina,USA,North Carolina/USA,81.0,230.0,4,,Forward,False,2014.0,2017.0,True,True,True,False,35
77499,Ken,McBride,1905-04-14,Maryland-Eastern Shore,USA,Maryland-Eastern Shore/USA,75.0,190.0,1,4,Forward,False,1954.0,1954.0,False,True,True,False,44
1630540,Miles,McBride,2000-09-08,West Virginia,USA,West Virginia/USA,74.0,195.0,2,2,Guard,True,2021.0,2023.0,True,True,True,False,13
203492,Ray,McCallum,1991-06-12,Detroit,USA,Detroit/USA,75.0,190.0,4,,Guard,False,2013.0,2015.0,True,True,True,False,37
737,Bob,McCann,1964-04-22,Morehead State,USA,Morehead State/USA,78.0,244.0,5,,Forward,False,1989.0,1997.0,False,True,True,False,30
77500,Brendan,McCann,1935-07-05,St. Bonaventure,USA,St. Bonaventure/USA,74.0,178.0,3,3,Guard,False,1957.0,1959.0,False,True,True,False,21
77502,Mel,McCants,1967-08-19,Purdue,USA,Purdue/USA,80.0,240.0,1,49,Forward,False,1989.0,1989.0,False,True,True,False,18
101119,Rashad,McCants,1984-09-25,North Carolina,USA,North Carolina/USA,76.0,215.0,5,7,Guard,False,2005.0,2008.0,True,True,True,False,32
77503,Mike,McCarron,1922-03-02,Seton Hall,USA,Seton Hall/USA,71.0,180.0,2,,Guard,False,1946.0,1949.0,False,True,True,False,28
77504,Andre,McCarter,1953-08-25,UCLA,USA,UCLA/USA,75.0,190.0,3,33,Guard,False,1976.0,1980.0,False,True,True,False,25
77505,Willie,McCarter,1946-07-26,Drake,USA,Drake/USA,75.0,175.0,3,17,Guard,False,1969.0,1971.0,False,True,True,False,30
77507,Howie,McCarty,1905-04-02,Wayne State,USA,Wayne State/USA,,,1,,,False,1946.0,1946.0,False,True,True,False,45
1820,Kelly,McCarty,1975-08-24,Southern Mississippi,USA,Southern Mississippi/USA,79.0,200.0,1,11,Guard-Forward,False,1998.0,1998.0,False,True,True,False,28
962,Walter,McCarty,1974-02-01,Kentucky,USA,Kentucky/USA,82.0,245.0,10,0,Forward,False,1996.0,2005.0,False,True,True,False,13
1043,Amal,McCaskill,1973-10-28,Marquette,USA,Marquette/USA,83.0,235.0,5,00,Center,False,1996.0,2003.0,False,True,True,False,15
1627775,Patrick,McCaw,1995-10-25,UNLV,USA,UNLV/USA,79.0,181.0,6,,Guard,False,2016.0,2020.0,True,True,True,False,39
77509,Dwayne,McClain,1963-02-07,Villanova,USA,Villanova/USA,78.0,185.0,1,44,Guard,False,1985.0,1985.0,False,True,True,False,30
77510,"Ted, Hound Dog",McClain,1947-08-30,Tennessee State,USA,Tennessee State/USA,73.0,180.0,3,12,Guard,False,1976.0,1978.0,False,True,True,False,44
2082,Dan,McClintock,1977-04-19,Northern Arizona,USA,Northern Arizona/USA,84.0,270.0,1,50,Center,False,2000.0,2000.0,False,True,True,False,5
77512,Jack,McCloskey,1925-09-19,Pennsylvania,USA,Pennsylvania/USA,74.0,190.0,1,,Guard,False,1952.0,1952.0,False,True,True,False,33
45,George,McCloud,1967-05-27,Florida State,USA,Florida State/USA,80.0,230.0,13,21,Forward,False,1989.0,2002.0,False,True,True,False,25
77513,John,McConathy,1930-04-09,Northwestern State,USA,Northwestern State/USA,77.0,195.0,1,15,Forward,False,1951.0,1951.0,False,True,True,False,35
204456,T.J.,McConnell,1992-03-25,Arizona,USA,Arizona/USA,73.0,190.0,8,9,Guard,True,2015.0,2023.0,False,True,True,False,40
77516,Tim,McCormick,1962-03-10,Michigan,USA,Michigan/USA,83.0,240.0,8,44,Center,False,1984.0,1991.0,False,True,True,False,34
1741,Jelani,McCoy,1977-12-06,UCLA,USA,UCLA/USA,82.0,245.0,9,,Forward-Center,False,1998.0,2007.0,True,True,True,False,27
77517,Paul,McCracken,1950-09-11,California State-Northridge,USA,California State-Northridge/USA,76.0,180.0,3,7,Guard,False,1972.0,1976.0,False,True,True,False,15
200840,Chris,McCray,1984-05-27,Maryland,USA,Maryland/USA,77.0,192.0,1,,Guard,False,2006.0,2006.0,True,True,True,False,41
77518,Scooter,McCray,1960-02-08,Louisville,USA,Louisville/USA,81.0,215.0,3,20,Forward,False,1983.0,1986.0,False,True,True,False,40
1628571,Erik,McCree,1993-12-20,Louisiana Tech,USA,Louisiana Tech/USA,80.0,225.0,1,21,Forward,False,2017.0,2017.0,True,True,True,False,30
1626191,Chris,McCullough,1995-02-05,Syracuse,USA,Syracuse/USA,81.0,215.0,4,1,Forward,False,2015.0,2017.0,True,True,True,False,6
77520,John,McCullough,1956-10-05,Oklahoma,USA,Oklahoma/USA,76.0,190.0,1,8,Guard,False,1981.0,1981.0,False,True,True,False,36
723,Clint,McDaniel,1972-02-26,Arkansas,USA,Arkansas/USA,76.0,180.0,1,20,Guard,False,1995.0,1995.0,False,True,True,False,32
1365,Xavier,McDaniel,1963-06-04,Wichita State,USA,Wichita State/USA,79.0,205.0,12,,Forward,False,1985.0,1997.0,False,True,True,False,36
1629667,Jalen,McDaniels,1998-01-31,San Diego State,USA,San Diego State/USA,81.0,205.0,4,7,Forward-Center,True,2019.0,2023.0,True,True,True,False,41
77523,Jim,McDaniels,1948-04-02,Western Kentucky,USA,Western Kentucky/USA,83.0,228.0,5,44,Center,False,1971.0,1977.0,False,True,True,False,21
203909,KJ,McDaniels,1993-02-09,Clemson,USA,Clemson/USA,78.0,205.0,4,14,Guard-Forward,False,2014.0,2016.0,True,True,True,False,35
203926,Doug,McDermott,1992-01-03,Creighton,USA,Creighton/USA,78.0,225.0,9,17,Forward,True,2014.0,2023.0,False,True,True,False,36
1630253,Sean,McDermott,1996-11-03,Butler,USA,Butler/USA,78.0,195.0,2,30,Forward,False,2020.0,2020.0,True,True,True,False,28
77524,Ben,McDonald,1962-07-20,California-Irvine,USA,California-Irvine/USA,80.0,210.0,4,30,Forward,False,1985.0,1988.0,False,True,True,False,30
77525,Glenn,McDonald,1952-03-18,Long Beach State,USA,Long Beach State/USA,78.0,190.0,3,13,Forward,False,1974.0,1976.0,False,True,True,False,35
1075,Michael,McDonald,1969-02-13,New Orleans,USA,New Orleans/USA,82.0,232.0,1,,Center,False,1997.0,1997.0,False,True,True,False,36
77527,Hank,McDowell,1959-11-13,Memphis,USA,Memphis/USA,81.0,215.0,6,41,Forward,False,1981.0,1986.0,False,True,True,False,13
686,Antonio,McDyess,1974-09-07,Alabama,USA,Alabama/USA,81.0,245.0,16,34,Forward-Center,False,1995.0,2010.0,False,True,True,False,16
77528,Jim,McElroy,1953-10-04,Central Michigan,USA,Central Michigan/USA,75.0,190.0,7,33,Guard,False,1975.0,1981.0,False,True,True,False,38
200829,Ivan,McFarlin,1982-04-26,Oklahoma State,USA,Oklahoma State/USA,79.0,229.0,1,,Forward,False,2006.0,2006.0,False,True,True,False,32
203956,Mitch,McGary,1992-06-06,Michigan,USA,Michigan/USA,82.0,255.0,3,33,Forward,False,2014.0,2015.0,True,True,True,False,1
77530,Mike,McGee,1959-07-29,Michigan,USA,Michigan/USA,77.0,190.0,9,40,Forward,False,1981.0,1989.0,False,True,True,False,41
77531,Bill,McGill,1939-09-16,Utah,USA,Utah/USA,81.0,225.0,3,40,Center,False,1962.0,1964.0,False,True,True,False,1
77532,George,McGinnis,1950-08-12,Indiana,USA,Indiana/USA,80.0,235.0,7,30,Forward,False,1975.0,1981.0,False,True,True,False,16
77534,Gil,McGregor,1949-06-14,Wake Forest,USA,Wake Forest/USA,80.0,240.0,1,25,Forward,False,1971.0,1971.0,False,True,True,False,45
1630787,Cameron,McGriff,1997-09-30,Oklahoma State,USA,Oklahoma State/USA,79.0,220.0,1,,Forward,False,2021.0,2021.0,True,True,True,False,27
203585,Rodney,McGruder,1991-07-29,Kansas State,USA,Kansas State/USA,76.0,205.0,7,17,Guard,True,2016.0,2023.0,True,True,True,False,16
77536,Al,McGuire,1928-09-07,St. John's (NY),USA,St. John's (NY)/USA,74.0,180.0,4,,Guard,False,1951.0,1954.0,False,True,True,False,43
77535,Allie,McGuire,1951-07-10,Marquette,USA,Marquette/USA,75.0,175.0,1,16,Guard,False,1973.0,1973.0,False,True,True,False,43
77537,Dick,McGuire,1926-01-25,St. John's (NY),USA,St. John's (NY)/USA,72.0,180.0,11,15,Guard,False,1949.0,1959.0,False,True,True,False,6
201187,Dominic,McGuire,1985-10-20,Fresno State,USA,Fresno State/USA,81.0,235.0,7,,Forward,False,2007.0,2012.0,True,True,True,False,42
1450,Kevin,McHale,1957-12-19,Minnesota,USA,Minnesota/USA,82.0,210.0,13,32,Forward,False,1980.0,1992.0,False,True,True,True,27
29,Jim,McIlvaine,1972-07-30,Marquette,USA,Marquette/USA,,,7,,Center,False,1994.0,2000.0,False,True,True,False,33
976,Jeff,McInnis,1974-10-22,North Carolina,USA,North Carolina/USA,76.0,190.0,11,,Guard,False,1996.0,2007.0,False,True,True,False,6
77540,Kenny,McIntosh,1949-01-21,Eastern Michigan,USA,Eastern Michigan/USA,79.0,225.0,4,43,Forward,False,1971.0,1974.0,False,True,True,False,15
77541,Kevin,McKenna,1959-01-08,Creighton,USA,Creighton/USA,77.0,195.0,6,12,Forward,False,1981.0,1987.0,False,True,True,False,45
77542,Forrest,McKenzie,1963-02-16,Loyola-Marymount,USA,Loyola-Marymount/USA,79.0,200.0,1,7,Forward,False,1986.0,1986.0,False,True,True,False,43
77543,Stan,McKenzie,1944-10-06,New York University,USA,New York University/USA,77.0,195.0,7,40,Forward,False,1967.0,1973.0,False,True,True,False,5
365,Derrick,McKey,1966-10-10,Alabama,USA,Alabama/USA,82.0,241.0,15,9,Forward,False,1987.0,2001.0,False,True,True,False,6
243,Aaron,McKie,1972-10-02,Temple,USA,Temple/USA,77.0,209.0,14,2,Guard,False,1994.0,2006.0,False,True,True,False,43
77545,Carlton,McKinney,1964-10-21,Southern Methodist,USA,Southern Methodist/USA,76.0,190.0,2,4,Forward,False,1989.0,1991.0,False,True,True,False,30
77546,Horace,McKinney,1919-01-01,North Carolina,USA,North Carolina/USA,78.0,185.0,6,17,Forward,False,1946.0,1951.0,False,True,True,False,37
203590,Trey,McKinney-Jones,1990-08-27,Miami,USA,Miami/USA,77.0,220.0,1,,Guard,False,2017.0,2017.0,True,True,True,False,37
1628035,Alfonzo,McKinnie,1992-09-17,Wisconsin-Green Bay,USA,Wisconsin-Green Bay/USA,79.0,215.0,5,,Forward,False,2017.0,2021.0,True,True,True,False,16
1629162,Jordan,McLaughlin,1996-04-09,Southern California,USA,Southern California/USA,72.0,185.0,4,6,Guard,True,2019.0,2023.0,True,True,True,False,38
203463,Ben,McLemore,1993-02-11,Kansas,USA,Kansas/USA,75.0,195.0,10,23,Guard,False,2013.0,2021.0,True,True,True,False,33
77548,Mccoy,McLemore,1942-04-03,Drake,USA,Drake/USA,79.0,230.0,8,18,Forward,False,1964.0,1971.0,False,True,True,False,15
2693,Keith,McLeod,1979-11-05,Bowling Green,USA,Bowling Green/USA,74.0,190.0,5,20,Guard,False,2003.0,2006.0,True,True,True,False,34
1728,Roshown,McLeod,1975-11-17,Duke,USA,Duke/USA,,,3,,Forward,False,1998.0,2000.0,False,True,True,False,38
77551,Jack,McMahon,1928-12-03,St. John's (NY),USA,St. John's (NY)/USA,73.0,185.0,8,21,Guard,False,1952.0,1959.0,False,True,True,False,31
203,Nate,McMillan,1964-08-03,North Carolina State,USA,North Carolina State/USA,77.0,210.0,12,10,Guard-Forward,False,1986.0,1997.0,False,True,True,False,36
77553,Tom,McMillen,1952-05-26,Maryland,USA,Maryland/USA,83.0,215.0,11,54,Forward,False,1975.0,1985.0,False,True,True,False,42
77554,Jim,McMillian,1948-03-11,Columbia,USA,Columbia/USA,77.0,215.0,9,5,Forward,False,1970.0,1978.0,False,True,True,False,41
77555,Shellie,McMillon,1936-03-11,Bradley,USA,Bradley/USA,77.0,205.0,4,25,Forward,False,1958.0,1961.0,False,True,True,False,39
77558,Mark,McNamara,1959-06-08,California,USA,California/USA,83.0,235.0,8,31,Center,False,1982.0,1990.0,False,True,True,False,37
77559,Joe,McNamee,1926-09-24,San Francisco,USA,San Francisco/USA,78.0,210.0,2,,Center,False,1950.0,1951.0,False,True,True,False,13
202077,Jerel,McNeal,1987-06-01,Marquette,USA,Marquette/USA,75.0,200.0,3,8,Guard,False,2012.0,2014.0,True,True,True,False,16
77562,Bob,McNeill,1938-10-22,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,73.0,170.0,2,52,Guard,False,1960.0,1961.0,False,True,True,False,41
77561,Larry,McNeill,1951-01-31,Marquette,USA,Marquette/USA,81.0,195.0,6,32,Forward,False,1973.0,1978.0,False,True,True,False,13
77563,Carl,McNulty,1930-02-14,Purdue,USA,Purdue/USA,75.0,185.0,1,6,Guard,False,1954.0,1954.0,False,True,True,False,38
2101,Paul,McPherson,1978-07-03,DePaul,USA,DePaul/USA,76.0,210.0,1,23,Guard,False,2000.0,2000.0,False,True,True,False,34
203895,Jordan,McRae,1991-03-28,Tennessee,USA,Tennessee/USA,77.0,179.0,5,52,Guard,False,2015.0,2019.0,True,True,True,False,6
77566,Thales,McReynolds,1943-06-08,Miles,USA,Miles/USA,75.0,185.0,1,11,Guard,False,1965.0,1965.0,False,True,True,False,35
77567,Eric,McWilliams,1950-04-18,Long Beach State,USA,Long Beach State/USA,80.0,200.0,1,22,Forward,False,1972.0,1972.0,False,True,True,False,5
77568,George,Mearns,1922-04-18,Rhode Island,USA,Rhode Island/USA,75.0,175.0,2,,Forward,False,1946.0,1947.0,False,True,True,False,39
2098,Slava,Medvedenko,1979-04-04,Kyiv,Ukraine,Kyiv/Ukraine,82.0,253.0,8,3,Forward,False,2000.0,2006.0,False,True,True,False,44
201975,Jodie,Meeks,1987-08-21,Kentucky,USA,Kentucky/USA,76.0,210.0,11,20,Guard,False,2009.0,2018.0,True,True,True,False,35
77570,Cliff,Meely,1947-07-10,Colorado,USA,Colorado/USA,80.0,215.0,5,21,Forward,False,1971.0,1975.0,False,True,True,False,16
77572,Dick,Mehen,1922-05-20,Tennessee,USA,Tennessee/USA,77.0,195.0,3,17,Forward,False,1949.0,1951.0,False,True,True,False,31
77573,Don,Meineke,1930-10-30,Dayton,USA,Dayton/USA,79.0,208.0,5,22,Forward,False,1952.0,1957.0,False,True,True,False,6
203539,Gal,Mekel,1988-03-04,Wichita State,Israel,Wichita State/Israel,75.0,191.0,2,,Guard,False,2013.0,2014.0,True,True,True,False,1
77576,Bill,Melchionni,1944-10-19,Villanova,USA,Villanova/USA,73.0,165.0,2,25,Guard,False,1966.0,1967.0,False,True,True,False,36
1629740,Nicolo,Melli,1991-01-26,                                   ,Italy,Fenerbahce/Italy,81.0,236.0,3,44,Forward,False,2019.0,2020.0,False,True,True,False,5
203097,Fab,Melo,1990-06-20,Syracuse,Brazil,Syracuse/Brazil,84.0,255.0,2,13,Center,False,2012.0,2012.0,True,True,True,False,40
1629001,De'Anthony,Melton,1998-05-28,Southern California,USA,Southern California/USA,74.0,200.0,5,8,Guard,True,2018.0,2023.0,True,True,True,False,41
77577,Ed,Melvin,1916-02-13,Duquesne,USA,Duquesne/USA,69.0,170.0,1,,Forward,False,1946.0,1946.0,False,True,True,False,25
77578,Dean,Meminger,1948-05-13,Marquette,USA,Marquette/USA,73.0,175.0,6,7,Guard,False,1971.0,1976.0,False,True,True,False,32
77579,Chuck,Mencel,1933-04-21,Minnesota,USA,Minnesota/USA,72.0,168.0,2,18,Guard,False,1955.0,1956.0,False,True,True,False,41
77580,John,Mengelt,1949-10-16,Auburn,USA,Auburn/USA,74.0,195.0,10,15,Guard,False,1971.0,1980.0,False,True,True,False,13
77581,Ken,Menke,1922-10-02,Illinois,USA,Illinois/USA,72.0,168.0,1,,Guard,False,1949.0,1949.0,False,True,True,False,5
200822,Pops,Mensah-Bonsu,1983-09-07,George Washington,USA,George Washington/USA,81.0,235.0,4,,Forward,False,2006.0,2010.0,True,True,True,False,42
1500,Ron,Mercer,1976-05-18,Kentucky,USA,Kentucky/USA,79.0,215.0,9,,Guard-Forward,False,1997.0,2004.0,False,True,True,False,28
77582,Joe,Meriweather,1953-10-26,Southern Illinois,USA,Southern Illinois/USA,82.0,215.0,10,50,Center,False,1975.0,1984.0,False,True,True,False,31
77583,Porter,Meriwether,1940-03-16,Tennessee State,USA,Tennessee State/USA,74.0,180.0,1,14,Guard,False,1962.0,1962.0,False,True,True,False,38
1630241,Sam,Merrill,1996-05-15,Utah State,USA,Utah State/USA,76.0,205.0,3,20,Guard,True,2020.0,2023.0,True,True,True,False,31
77584,Tom,Meschery,1938-10-26,St. Mary's (CA),USA,St. Mary's (CA)/USA,78.0,215.0,10,14,Forward,False,1961.0,1970.0,False,True,True,False,30
1629002,Chimezie,Metu,1997-03-22,Southern California,USA,Southern California/USA,81.0,225.0,5,7,Forward-Center,True,2018.0,2023.0,True,True,True,False,37
77586,Dave,Meyers,1953-04-21,UCLA,USA,UCLA/USA,81.0,215.0,4,7,Forward,False,1975.0,1979.0,False,True,True,False,39
77587,Stan,Miasek,1924-08-08,No School,USA,No School/USA,77.0,210.0,6,3,Forward,False,1946.0,1952.0,False,True,True,False,41
77588,Larry,Micheaux,1960-03-24,Houston,USA,Houston/USA,81.0,220.0,2,40,Forward,False,1983.0,1984.0,False,True,True,False,45
1626175,Jordan,Mickey,1994-07-09,Louisiana State,USA,Louisiana State/USA,80.0,235.0,4,25,Center-Forward,False,2015.0,2017.0,True,True,True,False,44
203114,Khris,Middleton,1991-08-12,Texas A&M,USA,Texas A&M/USA,79.0,222.0,11,22,Forward,True,2012.0,2023.0,True,True,True,False,36
77589,Zigmund,Mihalik,1916-09-22,Ford City HS (PA),USA,Ford City HS (PA)/USA,72.0,180.0,1,,Guard,False,1946.0,1946.0,False,True,True,False,25
77590,Ed,Mikan,1925-10-20,DePaul,USA,DePaul/USA,80.0,230.0,6,15,Center,False,1948.0,1953.0,False,True,True,False,40
600012,George,Mikan,1924-06-18,DePaul,USA,DePaul/USA,82.0,245.0,7,99,Center,False,1948.0,1955.0,False,True,True,True,15
77591,Larry,Mikan,1948-04-08,Minnesota,USA,Minnesota/USA,79.0,210.0,1,30,Forward,False,1970.0,1970.0,False,True,True,False,35
77593,Vern,Mikkelsen,1928-10-21,Hamline,USA,Hamline/USA,79.0,230.0,10,19,Forward,False,1949.0,1958.0,False,True,True,False,40
77594,Al,Miksis,1928-02-02,Western Illinois,USA,Western Illinois/USA,79.0,210.0,1,,Center,False,1949.0,1949.0,False,True,True,False,1
101223,Aaron,Miles,1983-04-13,Kansas,USA,Kansas/USA,73.0,190.0,2,,Guard,False,2005.0,2005.0,True,True,True,False,43
101139,CJ,Miles,1987-03-18,No College,USA,No College/USA,78.0,220.0,16,,Guard,False,2005.0,2021.0,True,True,True,False,5
2032,Darius,Miles,1981-10-09,East St. Louis HS (IL),USA,East St. Louis HS (IL)/USA,81.0,235.0,8,3,Forward,False,2000.0,2008.0,False,True,True,False,31
77596,Eddie,Miles,1940-07-05,Seattle,USA,Seattle/USA,76.0,195.0,9,42,Guard,False,1963.0,1971.0,False,True,True,False,28
2545,Darko,Milicic,1985-06-20,Hemoform,Serbia,Hemoform/Serbia,84.0,275.0,10,,Center,False,2003.0,2012.0,False,True,True,False,15
77598,Nat,Militzok,1923-05-03,Cornell,USA,Cornell/USA,75.0,195.0,1,,Forward,False,1946.0,1946.0,False,True,True,False,40
1889,Andre,Miller,1976-03-19,Utah,USA,Utah/USA,75.0,200.0,18,24,Guard,False,1999.0,2015.0,False,True,True,False,28
292,Anthony,Miller,1971-10-22,Michigan State,USA,Michigan State/USA,81.0,255.0,8,,Forward,False,1994.0,2004.0,False,True,True,False,39
77605,Bill,Miller,1924-11-24,North Carolina,USA,North Carolina/USA,75.0,190.0,1,,Forward,False,1948.0,1948.0,False,True,True,False,16
77603,Bob,Miller,1956-07-09,Cincinnati,USA,Cincinnati/USA,82.0,230.0,1,41,Forward,False,1983.0,1983.0,False,True,True,False,43
1802,Brad,Miller,1976-04-12,Purdue,USA,Purdue/USA,84.0,261.0,15,52,Center-Forward,False,1998.0,2011.0,False,True,True,False,41
203121,Darius,Miller,1990-03-21,Kentucky,USA,Kentucky/USA,78.0,225.0,6,,Forward,False,2012.0,2020.0,True,True,True,False,6
77602,Dick,Miller,1958-04-26,Toledo,USA,Toledo/USA,78.0,215.0,1,30,Forward,False,1980.0,1980.0,False,True,True,False,42
77599,Eddie,Miller,1931-06-18,Syracuse,USA,Syracuse/USA,80.0,225.0,2,,Forward,False,1952.0,1953.0,False,True,True,False,34
77600,Harry,Miller,1923-07-28,North Carolina,USA,North Carolina/USA,76.0,230.0,1,,Center,False,1946.0,1946.0,False,True,True,False,39
1630627,Isaiah,Miller,1997-11-09,North Carolina-Greensboro,USA,North Carolina-Greensboro/USA,,,0,,,False,,,True,False,True,False,36
77601,Jay,Miller,1943-07-19,Notre Dame,USA,Notre Dame/USA,77.0,205.0,2,12,Forward,False,1967.0,1968.0,False,True,True,False,32
1626259,Malcolm,Miller,1993-03-06,Holy Cross,USA,Holy Cross/USA,79.0,210.0,4,13,Guard-Forward,False,2017.0,2019.0,True,True,True,False,34
2034,Mike,Miller,1980-02-19,Florida,USA,Florida/USA,80.0,218.0,18,3,Guard-Forward,False,2000.0,2016.0,False,True,True,False,41
932,Oliver,Miller,1970-04-06,Arkansas,USA,Arkansas/USA,81.0,315.0,10,3,Center,False,1992.0,2003.0,False,True,True,False,15
203113,Quincy,Miller,1992-11-18,Baylor,USA,Baylor/USA,81.0,210.0,4,34,Forward,False,2012.0,2014.0,True,True,True,False,31
77604,Walt,Miller,1915-07-30,Duquesne,USA,Duquesne/USA,74.0,190.0,1,,Forward,False,1946.0,1946.0,False,True,True,False,35
168,Chris,Mills,1970-01-25,Arizona,USA,Arizona/USA,79.0,220.0,11,34,Forward,False,1993.0,2002.0,False,True,True,False,32
77606,John,Mills,1919-09-07,Western Kentucky,USA,Western Kentucky/USA,80.0,203.0,1,,Center,False,1946.0,1946.0,False,True,True,False,40
371,Terry,Mills,1967-12-21,Michigan,USA,Michigan/USA,,,11,,Forward,False,1990.0,2000.0,False,True,True,False,38
202407,Elijah,Millsap,1987-08-12,Alabama-Birmingham,USA,Alabama-Birmingham/USA,79.0,215.0,4,22,Guard-Forward,False,2014.0,2016.0,True,True,True,False,39
200794,Paul,Millsap,1985-02-10,Louisiana Tech,USA,Louisiana Tech/USA,79.0,257.0,17,8,Forward,False,2006.0,2021.0,False,True,True,False,39
1629003,Shake,Milton,1996-09-26,Southern Methodist,USA,Southern Methodist/USA,77.0,205.0,5,18,Guard-Forward,True,2018.0,2023.0,True,True,True,False,15
114,Harold,Miner,1971-05-05,Southern California,USA,Southern California/USA,77.0,210.0,4,4,Guard,False,1992.0,1995.0,False,True,True,False,28
77610,Dave,Minor,1922-02-23,UCLA,USA,UCLA/USA,74.0,185.0,2,8,Guard,False,1951.0,1952.0,False,True,True,False,28
65,Greg,Minor,1971-09-08,Louisville,USA,Louisville/USA,78.0,210.0,5,,Guard,False,1994.0,1998.0,False,True,True,False,39
1631169,Josh,Minott,2002-11-25,Memphis,USA,Memphis/USA,80.0,205.0,1,8,Forward,True,2022.0,2023.0,True,True,True,False,40
202703,Nikola,Mirotic,1991-02-11,Real Madrid,Montenegro,Real Madrid/Montenegro,82.0,250.0,6,41,Forward,False,2014.0,2018.0,False,True,True,False,45
77613,Wat,Misaka,1923-12-21,Utah,USA,Utah/USA,67.0,150.0,1,15,Guard,False,1947.0,1947.0,False,True,True,False,40
1954,Jason,Miskiri,1975-08-19,George Mason,USA,George Mason/USA,74.0,185.0,2,,Guard,False,1999.0,1999.0,False,True,True,False,43
1630558,Davion,Mitchell,1998-09-05,Baylor,USA,Baylor/USA,72.0,202.0,2,15,Guard,True,2021.0,2023.0,False,True,True,False,25
1628378,Donovan,Mitchell,1996-09-07,Louisville,USA,Louisville/USA,73.0,215.0,6,45,Guard,True,2017.0,2023.0,False,True,True,False,44
77615,Mike,Mitchell,1956-01-01,Auburn,USA,Auburn/USA,79.0,215.0,10,34,Forward,False,1978.0,1987.0,False,True,True,False,39
77616,Murray,Mitchell,1923-03-19,Sam Houston State,USA,Sam Houston State/USA,78.0,,1,,Center,False,1949.0,1949.0,False,True,True,False,32
417,Sam,Mitchell,1963-09-02,Mercer,USA,Mercer/USA,79.0,215.0,13,42,Forward,False,1989.0,2001.0,False,True,True,False,35
203183,Tony,Mitchell,1989-08-07,Alabama,USA,Alabama/USA,78.0,216.0,2,,Forward,False,2013.0,2013.0,True,True,True,False,33
203502,Tony,Mitchell,1992-04-07,North Texas,USA,North Texas/USA,,,3,,,False,2013.0,2016.0,True,True,True,False,38
1628513,Naz,Mitrou-Long,1993-08-03,Iowa State,Canada,Iowa State/Canada,75.0,218.0,4,15,Guard,False,2017.0,2019.0,True,True,True,False,31
77618,Steve,Mix,1947-12-30,Toledo,USA,Toledo/USA,79.0,215.0,13,50,Forward,False,1969.0,1982.0,False,True,True,False,40
77619,Bill,Mlkvy,1931-01-19,Temple,USA,Temple/USA,76.0,190.0,1,16,Forward,False,1952.0,1952.0,False,True,True,False,40
1749,Cuttino,Mobley,1975-09-01,Rhode Island,USA,Rhode Island/USA,76.0,215.0,12,32,Guard,False,1998.0,2008.0,False,True,True,False,45
211,Eric,Mobley,1970-02-01,Pittsburgh,USA,Pittsburgh/USA,83.0,235.0,3,,Center,False,1994.0,1996.0,False,True,True,False,38
1630596,Evan,Mobley,2001-06-18,Southern California,USA,Southern California/USA,83.0,215.0,2,4,Center,True,2021.0,2023.0,False,True,True,False,32
1630600,Isaiah,Mobley,1999-09-24,Southern California,USA,Southern California/USA,80.0,238.0,1,15,Forward,True,2022.0,2023.0,True,True,True,False,31
77621,Larry,Moffett,1954-11-05,UNLV,USA,UNLV/USA,80.0,210.0,1,41,Forward,False,1977.0,1977.0,False,True,True,False,40
77622,Leo,Mogus,1921-04-13,Youngstown State,USA,Youngstown State/USA,76.0,190.0,4,18,Forward,False,1946.0,1950.0,False,True,True,False,44
2040,Jerome,Moiso,1978-06-15,UCLA,France,UCLA/France,82.0,260.0,5,,Forward,False,2000.0,2004.0,False,True,True,False,44
77623,Paul,Mokeski,1957-01-03,Kansas,USA,Kansas/USA,84.0,250.0,12,44,Center,False,1979.0,1990.0,False,True,True,False,6
1629690,Adam,Mokoka,1998-07-18,Mega Basket,France,Mega Basket/France,76.0,190.0,3,20,Guard,False,2019.0,2020.0,True,True,True,False,43
