player_id,season,round_number,round_pick,overall_pick,draft_type,team_id,organization,organization_type
76241,1952,0,0,0,Draft,21.0,New York University,College/University
76246,1952,0,0,0,Draft,5.0,Villanova,College/University
77843,1952,0,0,0,Draft,12.0,Oregon,College/University
77886,1952,0,0,0,Draft,12.0,New Mexico State,College/University
77900,1952,0,0,0,Draft,5.0,Wyoming,College/University
77947,1952,0,0,0,Draft,20.0,Western Kentucky,College/University
76301,1952,0,0,0,Draft,6.0,New York University,College/University
76428,1952,10,0,0,Draft,1.0,Washington State,College/University
76434,1952,0,0,0,Draft,6.0,Utah State,College/University
76536,1952,2,0,0,Draft,5.0,Texas A&M,College/University
76557,1952,0,0,0,Draft,12.0,Lawrence Tech,College/University
79624,1952,0,0,0,Draft,21.0,La Salle,College/University
79625,1952,0,0,0,Draft,21.0,Duquesne,College/University
79626,1952,0,0,0,Draft,21.0,West Virginia,College/University
79627,1952,0,0,0,Draft,21.0,Syracuse,College/University
79628,1952,0,0,0,Draft,18.0,Purdue,College/University
79629,1952,0,0,0,Draft,18.0,Arizona,College/University
79630,1952,0,0,0,Draft,18.0,Wisconsin,College/University
79631,1952,0,0,0,Draft,18.0,Baldwin Wallace,College/University
79632,1952,0,0,0,Draft,18.0,Clemson,College/University
79633,1952,0,0,0,Draft,18.0,New Mexico,College/University
79634,1952,0,0,0,Draft,18.0,Mississippi State,College/University
79603,1952,0,0,0,Draft,15.0,Huron,College/University
79602,1952,0,0,0,Draft,15.0,Arizona,College/University
78639,1952,0,0,0,Draft,20.0,St. John's (NY),College/University
76891,1952,0,0,0,Draft,12.0,Dayton,College/University
76986,1952,4,0,0,Draft,1.0,Canisius,College/University
77045,1952,0,0,0,Draft,15.0,Cincinnati,College/University
77499,1952,0,0,0,Draft,21.0,Maryland-Eastern Shore,College/University
77549,1952,0,0,0,Draft,18.0,Texas Christian,College/University
77563,1952,0,0,0,Draft,15.0,Purdue,College/University
77573,1952,0,0,0,Draft,13.0,Dayton,College/University
77599,1952,0,0,0,Draft,18.0,Syracuse,College/University
77619,1952,0,0,0,Territorial,5.0,Temple,College/University
79534,1952,0,0,0,Draft,13.0,Stanford,College/University
79563,1952,6,0,0,Draft,1.0,Nebraska,College/University
79564,1952,9,0,0,Draft,1.0,Holy Cross,College/University
79565,1952,7,0,0,Draft,1.0,Cornell,College/University
79566,1952,2,0,0,Draft,1.0,Kansas State,College/University
79567,1952,5,0,0,Draft,1.0,Oklahoma State,College/University
79568,1952,3,0,0,Draft,1.0,Texas State,College/University
79569,1952,8,0,0,Draft,1.0,Spring Hill,College/University
79571,1952,0,0,0,Draft,6.0,Seton Hall,College/University
79572,1952,0,0,0,Draft,6.0,St. Mary's (CA),College/University
79573,1952,0,0,0,Draft,6.0,Missouri State,College/University
79574,1952,0,0,0,Draft,6.0,Alabama,College/University
79575,1952,0,0,0,Draft,5.0,Louisville,College/University
79576,1952,0,0,0,Draft,5.0,Connecticut,College/University
79577,1952,0,0,0,Draft,5.0,La Salle,College/University
79578,1952,0,0,0,Draft,5.0,Loyola-Chicago,College/University
79579,1952,0,0,0,Draft,5.0,Pennsylvania,College/University
79580,1952,0,0,0,Draft,5.0,Utah,College/University
79581,1952,0,0,0,Draft,5.0,Villanova,College/University
79582,1952,0,0,0,Draft,12.0,Washington,College/University
79583,1952,0,0,0,Draft,12.0,Missouri State,College/University
79584,1952,0,0,0,Draft,12.0,Youngstown State,College/University
79585,1952,0,0,0,Draft,12.0,Oklahoma City,College/University
79586,1952,0,0,0,Draft,12.0,McDaniel,College/University
79587,1952,0,0,0,Draft,12.0,Murray State,College/University
79588,1952,0,0,0,Draft,13.0,Fordham,College/University
79589,1952,0,0,0,Draft,13.0,Duquesne,College/University
79590,1952,0,0,0,Draft,13.0,Iowa,College/University
79591,1952,0,0,0,Draft,13.0,St. Bonaventure,College/University
79592,1952,0,0,0,Draft,13.0,North Carolina State,College/University
79593,1952,0,0,0,Draft,15.0,West Liberty,College/University
79594,1952,0,0,0,Draft,15.0,Southern Mississippi,College/University
79595,1952,0,0,0,Draft,15.0,Illinois,College/University
79596,1952,0,0,0,Draft,15.0,Wyoming,College/University
79597,1952,0,0,0,Draft,15.0,Tulane,College/University
79598,1952,0,0,0,Draft,15.0,Eastern Illinois,College/University
79599,1952,0,0,0,Draft,15.0,Minnesota,College/University
79600,1952,0,0,0,Draft,15.0,Southern California,College/University
79601,1952,0,0,0,Draft,15.0,Centenary (LA),College/University
79635,1952,0,0,0,Draft,18.0,Kentucky,College/University
76704,1953,1,1,1,Draft,12.0,Long Island-Brooklyn,College/University
77062,1953,1,2,2,Draft,18.0,Washington,College/University
77624,1953,1,3,3,Draft,13.0,Columbia,College/University
77907,1953,1,5,5,Draft,1.0,Kentucky,College/University
77695,1953,1,6,6,Draft,21.0,Wofford,College/University
76760,1953,1,7,7,Draft,15.0,Hamline,College/University
79722,1953,0,0,0,Draft,18.0,Washington,College/University
79721,1953,0,0,0,Draft,18.0,Columbia,College/University
79720,1953,0,0,0,Draft,21.0,Tulsa,College/University
79719,1953,0,0,0,Draft,21.0,Georgetown,College/University
79718,1953,0,0,0,Draft,21.0,Manhattan,College/University
79717,1953,0,0,0,Draft,21.0,Le Moyne,College/University
79716,1953,0,0,0,Draft,21.0,Utah State,College/University
79715,1953,0,0,0,Draft,21.0,Denver,College/University
79714,1953,0,0,0,Draft,21.0,Tulsa,College/University
79713,1953,0,0,0,Draft,21.0,Murray State,College/University
79712,1953,0,0,0,Draft,21.0,Duquesne,College/University
79723,1953,0,0,0,Draft,18.0,Seattle,College/University
79724,1953,0,0,0,Draft,18.0,Seattle,College/University
79725,1953,0,0,0,Draft,18.0,Kansas State,College/University
79726,1953,0,0,0,Draft,18.0,Utah State,College/University
76611,1953,0,0,0,Territorial,6.0,Seton Hall,College/University
76626,1953,0,0,0,Draft,18.0,DePaul,College/University
76701,1953,0,0,0,Draft,15.0,DePaul,College/University
76800,1953,0,0,0,Draft,5.0,La Salle,College/University
76886,1953,3,0,0,Draft,5.0,La Salle,College/University
76912,1953,3,0,0,Draft,1.0,Kentucky,College/University
76998,1953,2,0,0,Draft,5.0,Villanova,College/University
77049,1953,5,0,0,Draft,1.0,George Washington,College/University
77247,1953,0,0,0,Draft,21.0,St. Bonaventure,College/University
77292,1953,0,0,0,Draft,21.0,Kansas State,College/University
76008,1953,2,0,0,Draft,6.0,Long Island-Brooklyn,College/University
76069,1953,0,0,0,Draft,6.0,Indiana State,College/University
76136,1953,0,0,0,Territorial,5.0,Pennsylvania,College/University
76145,1953,0,0,0,Draft,18.0,Illinois,College/University
76196,1953,0,0,0,Draft,18.0,Georgetown,College/University
78061,1953,5,0,0,Draft,6.0,Iona,College/University
78212,1953,0,0,0,Draft,6.0,Niagara,College/University
78371,1953,7,0,0,Draft,1.0,Kentucky,College/University
77725,1953,0,0,0,Draft,12.0,Texas Tech,College/University
77843,1953,0,0,0,Draft,12.0,Oregon,College/University
77922,1953,0,0,0,Draft,12.0,Centenary (LA),College/University
79636,1953,12,0,0,Draft,1.0,Whitworth,College/University
79696,1953,0,0,0,Draft,15.0,North Dakota,College/University
79637,1953,9,0,0,Draft,1.0,Texas State,College/University
79638,1953,8,0,0,Draft,1.0,Colby,College/University
79639,1953,10,0,0,Draft,1.0,Saint Louis,College/University
79640,1953,4,0,0,Draft,1.0,Holy Cross,College/University
79641,1953,2,0,0,Draft,1.0,Oregon,College/University
79642,1953,11,0,0,Draft,1.0,Kansas,College/University
79643,1953,6,0,0,Draft,1.0,St. Francis Brooklyn,College/University
79644,1953,4,0,0,Draft,6.0,Southern Mississippi,College/University
79645,1953,0,0,0,Draft,6.0,Iowa State,College/University
79646,1953,3,0,0,Draft,6.0,Furman,College/University
79647,1953,0,0,0,Draft,6.0,Missouri State,College/University
79648,1953,0,0,0,Draft,6.0,California,College/University
79649,1953,0,0,0,Draft,6.0,Canisius,College/University
79650,1953,0,0,0,Draft,6.0,Kentucky,College/University
79651,1953,0,0,0,Draft,6.0,Springfield,College/University
79652,1953,8,0,0,Draft,5.0,Colgate,College/University
79653,1953,11,0,0,Draft,5.0,Saint Joseph's,College/University
79654,1953,12,0,0,Draft,5.0,St. Anselm,College/University
79655,1953,6,0,0,Draft,5.0,Southern California,College/University
79656,1953,10,0,0,Draft,5.0,Centenary (LA),College/University
79657,1953,4,0,0,Draft,5.0,La Salle,College/University
79658,1953,7,0,0,Draft,5.0,,
79659,1953,9,0,0,Draft,5.0,St. Bonaventure,College/University
79660,1953,5,0,0,Draft,5.0,West Virginia Tech,College/University
79661,1953,0,0,0,Draft,12.0,Kansas State,College/University
79662,1953,0,0,0,Draft,12.0,Clarion,College/University
79663,1953,0,0,0,Draft,12.0,,
79664,1953,0,0,0,Draft,12.0,,
79665,1953,0,0,0,Draft,12.0,Georgetown,College/University
79666,1953,0,0,0,Draft,12.0,,
79695,1953,0,0,0,Draft,15.0,Hamline,College/University
79694,1953,0,0,0,Draft,15.0,Georgia Tech,College/University
79693,1953,0,0,0,Draft,15.0,Brigham Young,College/University
79692,1953,0,0,0,Draft,15.0,Cornell College,College/University
79691,1953,0,0,0,Draft,15.0,Georgia,College/University
79690,1953,0,0,0,Draft,15.0,Wisconsin-River Falls,College/University
79689,1953,0,0,0,Draft,15.0,Idaho,College/University
79688,1953,0,0,0,Draft,15.0,Arkansas,College/University
79687,1953,0,0,0,Draft,15.0,Hamline,College/University
79686,1953,0,0,0,Draft,15.0,Minnesota,College/University
79685,1953,0,0,0,Draft,15.0,Southern California,College/University
79684,1953,0,0,0,Draft,15.0,Brigham Young,College/University
79683,1953,0,0,0,Draft,15.0,William & Mary,College/University
79682,1953,0,0,0,Draft,15.0,Xavier,College/University
79681,1953,0,0,0,Draft,15.0,Tennessee,College/University
79680,1953,0,0,0,Draft,13.0,Eastern Kentucky,College/University
79679,1953,0,0,0,Draft,13.0,Notre Dame,College/University
79678,1953,0,0,0,Draft,13.0,Kansas,College/University
79677,1953,0,0,0,Draft,13.0,Siena,College/University
79676,1953,0,0,0,Draft,13.0,Fairleigh Dickinson,College/University
79675,1953,0,0,0,Draft,13.0,Illinois,College/University
79674,1953,0,0,0,Draft,13.0,St. Bonaventure,College/University
79673,1953,0,0,0,Draft,13.0,Eastern Kentucky,College/University
79672,1953,0,0,0,Draft,12.0,,
79671,1953,0,0,0,Draft,12.0,Eastern Kentucky,College/University
79670,1953,0,0,0,Draft,12.0,,
79669,1953,0,0,0,Draft,12.0,North Carolina State,College/University
79668,1953,0,0,0,Draft,12.0,Penn State,College/University
79667,1953,0,0,0,Draft,12.0,DePaul,College/University
78113,1954,1,1,1,Draft,12.0,Furman,College/University
77847,1954,1,2,2,Draft,18.0,Louisiana State,College/University
78142,1954,1,3,3,Draft,5.0,Maryland,College/University
78020,1954,1,4,4,Draft,13.0,Notre Dame,College/University
77791,1954,1,5,5,Draft,1.0,Holy Cross,College/University
77248,1954,1,6,6,Draft,21.0,Illinois,College/University
78380,1954,1,8,8,Draft,6.0,Western Kentucky,College/University
77219,1954,1,9,9,Draft,15.0,Minnesota,College/University
77371,1954,2,1,10,Draft,12.0,Indiana,College/University
79794,1954,2,2,11,Draft,18.0,Oklahoma State,College/University
76454,1954,2,3,12,Draft,5.0,Niagara,College/University
79769,1954,2,4,13,Draft,13.0,Oklahoma City,College/University
77648,1954,2,5,14,Draft,1.0,Idaho,College/University
76693,1954,2,6,15,Draft,21.0,Indiana,College/University
76902,1954,2,8,17,Draft,6.0,Iona,College/University
76160,1954,2,9,18,Draft,15.0,Bowling Green,College/University
79757,1954,3,1,19,Draft,12.0,Lawrence Tech,College/University
79796,1954,3,2,20,Draft,18.0,Marshall,College/University
79750,1954,3,3,21,Draft,5.0,Benedictine (KS),College/University
79762,1954,3,4,22,Draft,13.0,Kansas,College/University
79728,1954,3,5,23,Draft,1.0,St. Francis Brooklyn,College/University
78374,1954,3,6,24,Draft,21.0,Duquesne,College/University
76049,1954,3,8,26,Draft,6.0,Missouri State,College/University
79775,1954,3,9,27,Draft,15.0,Rice,College/University
79761,1954,4,1,28,Draft,12.0,Toledo,College/University
77477,1954,4,2,29,Draft,18.0,Toledo,College/University
77722,1954,4,3,30,Draft,5.0,Louisville,College/University
79770,1954,4,4,31,Draft,13.0,North Carolina State,College/University
79733,1954,4,5,32,Draft,1.0,Holy Cross,College/University
79786,1954,4,6,33,Draft,21.0,Duquesne,College/University
79738,1954,4,8,35,Draft,6.0,Navy,College/University
79777,1954,4,9,36,Draft,15.0,Rice,College/University
79759,1954,5,1,37,Draft,12.0,Indiana,College/University
79792,1954,5,2,38,Draft,18.0,Ohio State,College/University
79745,1954,5,3,39,Draft,5.0,Duke,College/University
79763,1954,5,4,40,Draft,13.0,Pittsburgh,College/University
79727,1954,5,5,41,Draft,1.0,West Texas A&M,College/University
79788,1954,5,6,42,Draft,21.0,Siena,College/University
79739,1954,5,8,44,Draft,6.0,Kansas State,College/University
79771,1954,5,9,45,Draft,15.0,Minnesota,College/University
79755,1954,6,1,46,Draft,12.0,Xavier,College/University
76345,1954,6,2,47,Draft,18.0,Bradley,College/University
79752,1954,6,3,48,Draft,5.0,Brandeis,College/University
79767,1954,6,4,49,Draft,13.0,Indiana,College/University
79732,1954,6,5,50,Draft,1.0,Washington (MO),College/University
79787,1954,6,6,51,Draft,21.0,Wheaton (IL),College/University
79740,1954,6,8,53,Draft,6.0,Wyoming,College/University
79776,1954,6,9,54,Draft,15.0,Southern Mississippi,College/University
79758,1954,7,1,55,Draft,12.0,Seattle,College/University
79793,1954,7,2,56,Draft,18.0,Kansas,College/University
79744,1954,7,3,57,Draft,5.0,San Diego State,College/University
79766,1954,7,4,58,Draft,13.0,Duke,College/University
79730,1954,7,5,59,Draft,1.0,Bradley,College/University
79785,1954,7,6,60,Draft,21.0,Franklin & Marshall,College/University
79742,1954,7,8,62,Draft,6.0,St. John's (NY),College/University
79773,1954,7,9,63,Draft,15.0,Vanderbilt,College/University
79753,1954,8,1,64,Draft,12.0,Seton Hall,College/University
79795,1954,8,2,65,Draft,18.0,Tulsa,College/University
79747,1954,8,3,66,Draft,5.0,East Carolina,College/University
76164,1954,8,4,67,Draft,13.0,Valparaiso,College/University
79734,1954,8,5,68,Draft,1.0,Santa Clara,College/University
79782,1954,8,6,69,Draft,21.0,Syracuse,College/University
79737,1954,8,8,71,Draft,6.0,Mississippi State,College/University
79774,1954,8,9,72,Draft,15.0,Point Loma Nazarene,College/University
79754,1954,9,1,73,Draft,12.0,Concord,College/University
79790,1954,9,2,74,Draft,18.0,Tulane,College/University
79748,1954,9,3,75,Draft,5.0,Lycoming,College/University
79764,1954,9,4,76,Draft,13.0,Loyola-Maryland,College/University
79784,1954,9,5,77,Draft,21.0,Duquesne,College/University
79736,1954,9,7,79,Draft,6.0,Polytechnic (NY),College/University
76783,1954,9,8,80,Draft,15.0,Minnesota,College/University
79760,1954,10,1,81,Draft,12.0,Houston,College/University
79789,1954,10,2,82,Draft,18.0,Notre Dame,College/University
79751,1954,10,3,83,Draft,5.0,Notre Dame,College/University
79768,1954,10,4,84,Draft,13.0,Brigham Young,College/University
79729,1954,10,5,85,Draft,1.0,Boston College,College/University
79783,1954,10,6,86,Draft,21.0,California-Los Angeles,College/University
79735,1954,10,8,88,Draft,6.0,Navy,College/University
79772,1954,10,9,89,Draft,15.0,Northwestern,College/University
79756,1954,11,1,90,Draft,12.0,George Washington,College/University
79791,1954,11,2,91,Draft,18.0,City College of New York,College/University
79749,1954,11,3,92,Draft,5.0,La Salle,College/University
79765,1954,11,4,93,Draft,13.0,Taylor (IN),College/University
79731,1954,11,5,94,Draft,1.0,Nebraska,College/University
79743,1954,11,7,96,Draft,6.0,Oklahoma,College/University
79797,1954,12,1,97,Draft,18.0,Wisconsin,College/University
79746,1954,12,2,98,Draft,5.0,,
79741,1954,12,3,99,Draft,6.0,Hastings,College/University
77049,1954,13,1,100,Draft,5.0,George Washington,College/University
78049,1956,1,2,2,Draft,18.0,San Francisco,College/University
77818,1956,1,3,3,Draft,15.0,Dayton,College/University
78128,1956,1,4,4,Draft,6.0,North Carolina State,College/University
77049,1956,1,5,5,Draft,21.0,George Washington,College/University
78216,1956,1,6,6,Draft,13.0,DePaul,College/University
77352,1956,1,7,7,Draft,5.0,Temple,College/University
79917,1956,0,0,0,Draft,21.0,Massachusetts Dartmouth,College/University
79918,1956,0,0,0,Draft,21.0,Le Moyne,College/University
79919,1956,0,0,0,Draft,21.0,Saint Louis,College/University
79920,1956,0,0,0,Draft,21.0,Idaho State,College/University
79921,1956,0,0,0,Draft,21.0,Cornell,College/University
79922,1956,0,0,0,Draft,21.0,Georgia Southern,College/University
79923,1956,0,0,0,Draft,18.0,Indiana,College/University
79924,1956,0,0,0,Draft,18.0,Furman,College/University
79925,1956,0,0,0,Draft,18.0,Ohio State,College/University
79926,1956,0,0,0,Draft,18.0,Houston,College/University
79927,1956,0,0,0,Draft,18.0,Wyoming,College/University
79928,1956,0,0,0,Draft,18.0,Michigan State,College/University
79929,1956,0,0,0,Draft,18.0,Duke,College/University
79930,1956,0,0,0,Draft,18.0,Brigham Young,College/University
79931,1956,0,0,0,Draft,18.0,Cincinnati,College/University
79932,1956,0,0,0,Draft,18.0,Texas Tech,College/University
79933,1956,0,0,0,Draft,18.0,California-Los Angeles,College/University
76006,1956,0,0,0,Draft,21.0,Western Kentucky,College/University
76096,1956,0,0,0,Draft,15.0,Cal State-Los Angeles,College/University
76127,1956,0,0,0,Draft,15.0,Seattle,College/University
76156,1956,0,0,0,Draft,6.0,Utah,College/University
76168,1956,0,0,0,Draft,15.0,Kentucky,College/University
78256,1956,0,0,0,Draft,18.0,Missouri,College/University
78285,1956,4,0,0,Draft,1.0,Morehead State,College/University
78312,1956,0,0,0,Draft,13.0,Hofstra,College/University
77693,1956,0,0,0,Draft,18.0,California-Los Angeles,College/University
77919,1956,0,0,0,Draft,21.0,Toledo,College/University
78013,1956,0,0,0,Draft,5.0,Louisville,College/University
76919,1956,0,0,0,Draft,21.0,Oregon State,College/University
76988,1956,0,0,0,Territorial,1.0,Holy Cross,College/University
77052,1956,0,0,0,Draft,21.0,Grambling,College/University
77188,1956,2,0,0,Draft,1.0,San Francisco,College/University
77196,1956,0,0,0,Draft,15.0,North Carolina Central,College/University
77210,1956,0,0,0,Draft,15.0,Whitworth,College/University
76617,1956,0,0,0,Draft,6.0,Utah State,College/University
79838,1956,6,0,0,Draft,1.0,Houston,College/University
79915,1956,0,0,0,Draft,21.0,Colgate,College/University
79844,1956,7,0,0,Draft,1.0,Midwestern State,College/University
