person_id,season,round_number,round_pick,overall_pick,draft_type,team_id,organization,organization_type
79621,1952,0,0,0,Draft,20,Central Missouri,College/University
79622,1952,0,0,0,Draft,20,Michigan State,College/University
79623,1952,0,0,0,Draft,20,Denver,College/University
78280,1952,0,0,0,Draft,6,Long Island-Brooklyn,College/University
78446,1952,0,0,0,Draft,12,Stanford,College/University
78506,1952,0,0,0,Draft,20,Kentucky,College/University
76241,1952,0,0,0,Draft,21,New York University,College/University
76246,1952,0,0,0,Draft,5,Villanova,College/University
77843,1952,0,0,0,Draft,12,Oregon,College/University
77886,1952,0,0,0,Draft,12,New Mexico State,College/University
77900,1952,0,0,0,Draft,5,Wyoming,College/University
77947,1952,0,0,0,Draft,20,Western Kentucky,College/University
77430,1952,0,0,0,Draft,,St. John's (NY),College/University
76301,1952,0,0,0,Draft,6,New York University,College/University
76428,1952,10,0,0,Draft,1,Washington State,College/University
76434,1952,0,0,0,Draft,6,Utah State,College/University
76536,1952,2,0,0,Draft,5,Texas A&M,College/University
76557,1952,0,0,0,Draft,12,Lawrence Tech,College/University
79624,1952,0,0,0,Draft,21,La Salle,College/University
79625,1952,0,0,0,Draft,21,Duquesne,College/University
79626,1952,0,0,0,Draft,21,West Virginia,College/University
79627,1952,0,0,0,Draft,21,Syracuse,College/University
79628,1952,0,0,0,Draft,18,Purdue,College/University
79629,1952,0,0,0,Draft,18,Arizona,College/University
79630,1952,0,0,0,Draft,18,Wisconsin,College/University
79631,1952,0,0,0,Draft,18,Baldwin Wallace,College/University
79632,1952,0,0,0,Draft,18,Clemson,College/University
79633,1952,0,0,0,Draft,18,New Mexico,College/University
79634,1952,0,0,0,Draft,18,Mississippi State,College/University
79603,1952,0,0,0,Draft,15,Huron,College/University
79602,1952,0,0,0,Draft,15,Arizona,College/University
78639,1952,0,0,0,Draft,20,St. John's (NY),College/University
76891,1952,0,0,0,Draft,12,Dayton,College/University
76986,1952,4,0,0,Draft,1,Canisius,College/University
77045,1952,0,0,0,Draft,15,Cincinnati,College/University
77499,1952,0,0,0,Draft,21,Maryland-Eastern Shore,College/University
77549,1952,0,0,0,Draft,18,Texas Christian,College/University
77551,1952,0,0,0,Draft,,St. John's (NY),College/University
77563,1952,0,0,0,Draft,15,Purdue,College/University
77573,1952,0,0,0,Draft,13,Dayton,College/University
77599,1952,0,0,0,Draft,18,Syracuse,College/University
77619,1952,0,0,0,Territorial,5,Temple,College/University
79534,1952,0,0,0,Draft,13,Stanford,College/University
79563,1952,6,0,0,Draft,1,Nebraska,College/University
79564,1952,9,0,0,Draft,1,Holy Cross,College/University
79565,1952,7,0,0,Draft,1,Cornell,College/University
79566,1952,2,0,0,Draft,1,Kansas State,College/University
79567,1952,5,0,0,Draft,1,Oklahoma State,College/University
79568,1952,3,0,0,Draft,1,Texas State,College/University
79569,1952,8,0,0,Draft,1,Spring Hill,College/University
79571,1952,0,0,0,Draft,6,Seton Hall,College/University
79572,1952,0,0,0,Draft,6,St. Mary's (CA),College/University
79573,1952,0,0,0,Draft,6,Missouri State,College/University
79574,1952,0,0,0,Draft,6,Alabama,College/University
79575,1952,0,0,0,Draft,5,Louisville,College/University
79576,1952,0,0,0,Draft,5,Connecticut,College/University
79577,1952,0,0,0,Draft,5,La Salle,College/University
79578,1952,0,0,0,Draft,5,Loyola-Chicago,College/University
79579,1952,0,0,0,Draft,5,Pennsylvania,College/University
79580,1952,0,0,0,Draft,5,Utah,College/University
79581,1952,0,0,0,Draft,5,Villanova,College/University
79582,1952,0,0,0,Draft,12,Washington,College/University
79583,1952,0,0,0,Draft,12,Missouri State,College/University
79584,1952,0,0,0,Draft,12,Youngstown State,College/University
79585,1952,0,0,0,Draft,12,Oklahoma City,College/University
79586,1952,0,0,0,Draft,12,McDaniel,College/University
79587,1952,0,0,0,Draft,12,Murray State,College/University
79588,1952,0,0,0,Draft,13,Fordham,College/University
79589,1952,0,0,0,Draft,13,Duquesne,College/University
79590,1952,0,0,0,Draft,13,Iowa,College/University
79591,1952,0,0,0,Draft,13,St. Bonaventure,College/University
79592,1952,0,0,0,Draft,13,North Carolina State,College/University
79593,1952,0,0,0,Draft,15,West Liberty,College/University
79594,1952,0,0,0,Draft,15,Southern Mississippi,College/University
79595,1952,0,0,0,Draft,15,Illinois,College/University
79596,1952,0,0,0,Draft,15,Wyoming,College/University
79597,1952,0,0,0,Draft,15,Tulane,College/University
79598,1952,0,0,0,Draft,15,Eastern Illinois,College/University
79599,1952,0,0,0,Draft,15,Minnesota,College/University
79600,1952,0,0,0,Draft,15,Southern California,College/University
79601,1952,0,0,0,Draft,15,Centenary (LA),College/University
79635,1952,0,0,0,Draft,18,Kentucky,College/University
76704,1953,1,1,1,Draft,12,Long Island-Brooklyn,College/University
77062,1953,1,2,2,Draft,18,Washington,College/University
77624,1953,1,3,3,Draft,13,Columbia,College/University
77932,1953,1,4,4,Draft,,Seton Hall,College/University
77907,1953,1,5,5,Draft,1,Kentucky,College/University
77695,1953,1,6,6,Draft,21,Wofford,College/University
76760,1953,1,7,7,Draft,15,Hamline,College/University
79722,1953,0,0,0,Draft,18,Washington,College/University
79721,1953,0,0,0,Draft,18,Columbia,College/University
79720,1953,0,0,0,Draft,21,Tulsa,College/University
79719,1953,0,0,0,Draft,21,Georgetown,College/University
79718,1953,0,0,0,Draft,21,Manhattan,College/University
79717,1953,0,0,0,Draft,21,Le Moyne,College/University
79716,1953,0,0,0,Draft,21,Utah State,College/University
79715,1953,0,0,0,Draft,21,Denver,College/University
79714,1953,0,0,0,Draft,21,Tulsa,College/University
79713,1953,0,0,0,Draft,21,Murray State,College/University
79712,1953,0,0,0,Draft,21,Duquesne,College/University
79711,1953,0,0,0,Draft,,Miami (FL),College/University
79710,1953,0,0,0,Draft,,Hamline,College/University
79709,1953,0,0,0,Draft,,George Washington,College/University
79708,1953,0,0,0,Draft,,Oklahoma State,College/University
79707,1953,0,0,0,Draft,,West Virginia,College/University
79706,1953,0,0,0,Draft,,Villanova,College/University
79705,1953,0,0,0,Draft,,Arkansas,College/University
79704,1953,0,0,0,Draft,,Loyola-Marymount,College/University
79703,1953,0,0,0,Draft,,Regis (CO),College/University
79702,1953,0,0,0,Draft,,Wheaton (IL),College/University
79701,1953,0,0,0,Draft,,North Carolina State,College/University
79700,1953,0,0,0,Draft,,Bowling Green,College/University
79699,1953,0,0,0,Draft,,St. Bonaventure,College/University
79698,1953,0,0,0,Draft,,Georgetown,College/University
79723,1953,0,0,0,Draft,18,Seattle,College/University
79724,1953,0,0,0,Draft,18,Seattle,College/University
79725,1953,0,0,0,Draft,18,Kansas State,College/University
79726,1953,0,0,0,Draft,18,Utah State,College/University
76611,1953,0,0,0,Territorial,6,Seton Hall,College/University
76626,1953,0,0,0,Draft,18,DePaul,College/University
76701,1953,0,0,0,Draft,15,DePaul,College/University
76800,1953,0,0,0,Draft,5,La Salle,College/University
76886,1953,3,0,0,Draft,5,La Salle,College/University
76912,1953,3,0,0,Draft,1,Kentucky,College/University
76998,1953,2,0,0,Draft,5,Villanova,College/University
77049,1953,5,0,0,Draft,1,George Washington,College/University
77247,1953,0,0,0,Draft,21,St. Bonaventure,College/University
77292,1953,0,0,0,Draft,21,Kansas State,College/University
76008,1953,2,0,0,Draft,6,Long Island-Brooklyn,College/University
76069,1953,0,0,0,Draft,6,Indiana State,College/University
76136,1953,0,0,0,Territorial,5,Pennsylvania,College/University
76145,1953,0,0,0,Draft,18,Illinois,College/University
76196,1953,0,0,0,Draft,18,Georgetown,College/University
78061,1953,5,0,0,Draft,6,Iona,College/University
78106,1953,0,0,0,Draft,,Santa Clara,College/University
78212,1953,0,0,0,Draft,6,Niagara,College/University
78284,1953,0,0,0,Draft,,Detroit Mercy,College/University
78371,1953,7,0,0,Draft,1,Kentucky,College/University
77725,1953,0,0,0,Draft,12,Texas Tech,College/University
77843,1953,0,0,0,Draft,12,Oregon,College/University
77922,1953,0,0,0,Draft,12,Centenary (LA),College/University
77925,1953,0,0,0,Draft,,Syracuse,College/University
79636,1953,12,0,0,Draft,1,Whitworth,College/University
79696,1953,0,0,0,Draft,15,North Dakota,College/University
79637,1953,9,0,0,Draft,1,Texas State,College/University
79638,1953,8,0,0,Draft,1,Colby,College/University
79639,1953,10,0,0,Draft,1,Saint Louis,College/University
79640,1953,4,0,0,Draft,1,Holy Cross,College/University
79641,1953,2,0,0,Draft,1,Oregon,College/University
79642,1953,11,0,0,Draft,1,Kansas,College/University
79643,1953,6,0,0,Draft,1,St. Francis Brooklyn,College/University
79644,1953,4,0,0,Draft,6,Southern Mississippi,College/University
79645,1953,0,0,0,Draft,6,Iowa State,College/University
79646,1953,3,0,0,Draft,6,Furman,College/University
79647,1953,0,0,0,Draft,6,Missouri State,College/University
79648,1953,0,0,0,Draft,6,California,College/University
79649,1953,0,0,0,Draft,6,Canisius,College/University
79650,1953,0,0,0,Draft,6,Kentucky,College/University
79651,1953,0,0,0,Draft,6,Springfield,College/University
79652,1953,8,0,0,Draft,5,Colgate,College/University
79653,1953,11,0,0,Draft,5,Saint Joseph's,College/University
79654,1953,12,0,0,Draft,5,St. Anselm,College/University
79655,1953,6,0,0,Draft,5,Southern California,College/University
79656,1953,10,0,0,Draft,5,Centenary (LA),College/University
79657,1953,4,0,0,Draft,5,La Salle,College/University
79658,1953,7,0,0,Draft,5,,
79659,1953,9,0,0,Draft,5,St. Bonaventure,College/University
79660,1953,5,0,0,Draft,5,West Virginia Tech,College/University
79661,1953,0,0,0,Draft,12,Kansas State,College/University
79662,1953,0,0,0,Draft,12,Clarion,College/University
79663,1953,0,0,0,Draft,12,,
79664,1953,0,0,0,Draft,12,,
79665,1953,0,0,0,Draft,12,Georgetown,College/University
79666,1953,0,0,0,Draft,12,,
79695,1953,0,0,0,Draft,15,Hamline,College/University
79694,1953,0,0,0,Draft,15,Georgia Tech,College/University
79693,1953,0,0,0,Draft,15,Brigham Young,College/University
79692,1953,0,0,0,Draft,15,Cornell College,College/University
79691,1953,0,0,0,Draft,15,Georgia,College/University
79690,1953,0,0,0,Draft,15,Wisconsin-River Falls,College/University
79689,1953,0,0,0,Draft,15,Idaho,College/University
79688,1953,0,0,0,Draft,15,Arkansas,College/University
79687,1953,0,0,0,Draft,15,Hamline,College/University
79686,1953,0,0,0,Draft,15,Minnesota,College/University
79685,1953,0,0,0,Draft,15,Southern California,College/University
79684,1953,0,0,0,Draft,15,Brigham Young,College/University
79683,1953,0,0,0,Draft,15,William & Mary,College/University
79682,1953,0,0,0,Draft,15,Xavier,College/University
79681,1953,0,0,0,Draft,15,Tennessee,College/University
79680,1953,0,0,0,Draft,13,Eastern Kentucky,College/University
79679,1953,0,0,0,Draft,13,Notre Dame,College/University
79678,1953,0,0,0,Draft,13,Kansas,College/University
79677,1953,0,0,0,Draft,13,Siena,College/University
79676,1953,0,0,0,Draft,13,Fairleigh Dickinson,College/University
79675,1953,0,0,0,Draft,13,Illinois,College/University
79674,1953,0,0,0,Draft,13,St. Bonaventure,College/University
79673,1953,0,0,0,Draft,13,Eastern Kentucky,College/University
79672,1953,0,0,0,Draft,12,,
79671,1953,0,0,0,Draft,12,Eastern Kentucky,College/University
79670,1953,0,0,0,Draft,12,,
79669,1953,0,0,0,Draft,12,North Carolina State,College/University
79668,1953,0,0,0,Draft,12,Penn State,College/University
79667,1953,0,0,0,Draft,12,DePaul,College/University
79697,1953,0,0,0,Draft,,Eastern Kentucky,College/University
78113,1954,1,1,1,Draft,12,Furman,College/University
77847,1954,1,2,2,Draft,18,Louisiana State,College/University
78142,1954,1,3,3,Draft,5,Maryland,College/University
78020,1954,1,4,4,Draft,13,Notre Dame,College/University
77791,1954,1,5,5,Draft,1,Holy Cross,College/University
77248,1954,1,6,6,Draft,21,Illinois,College/University
77467,1954,1,7,7,Draft,,Western Kentucky,College/University
78380,1954,1,8,8,Draft,6,Western Kentucky,College/University
77219,1954,1,9,9,Draft,15,Minnesota,College/University
77371,1954,2,1,10,Draft,12,Indiana,College/University
79794,1954,2,2,11,Draft,18,Oklahoma State,College/University
76454,1954,2,3,12,Draft,5,Niagara,College/University
79769,1954,2,4,13,Draft,13,Oklahoma City,College/University
77648,1954,2,5,14,Draft,1,Idaho,College/University
76693,1954,2,6,15,Draft,21,Indiana,College/University
77682,1954,2,7,16,Draft,,New York University,College/University
76902,1954,2,8,17,Draft,6,Iona,College/University
76160,1954,2,9,18,Draft,15,Bowling Green,College/University
79757,1954,3,1,19,Draft,12,Lawrence Tech,College/University
79796,1954,3,2,20,Draft,18,Marshall,College/University
79750,1954,3,3,21,Draft,5,Benedictine (KS),College/University
79762,1954,3,4,22,Draft,13,Kansas,College/University
79728,1954,3,5,23,Draft,1,St. Francis Brooklyn,College/University
78374,1954,3,6,24,Draft,21,Duquesne,College/University
79780,1954,3,7,25,Draft,,Cornell,College/University
76049,1954,3,8,26,Draft,6,Missouri State,College/University
79775,1954,3,9,27,Draft,15,Rice,College/University
79761,1954,4,1,28,Draft,12,Toledo,College/University
77477,1954,4,2,29,Draft,18,Toledo,College/University
77722,1954,4,3,30,Draft,5,Louisville,College/University
79770,1954,4,4,31,Draft,13,North Carolina State,College/University
79733,1954,4,5,32,Draft,1,Holy Cross,College/University
79786,1954,4,6,33,Draft,21,Duquesne,College/University
78232,1954,4,7,34,Draft,,Western Kentucky,College/University
79738,1954,4,8,35,Draft,6,Navy,College/University
79777,1954,4,9,36,Draft,15,Rice,College/University
79759,1954,5,1,37,Draft,12,Indiana,College/University
79792,1954,5,2,38,Draft,18,Ohio State,College/University
79745,1954,5,3,39,Draft,5,Duke,College/University
79763,1954,5,4,40,Draft,13,Pittsburgh,College/University
79727,1954,5,5,41,Draft,1,West Texas A&M,College/University
79788,1954,5,6,42,Draft,21,Siena,College/University
76679,1954,5,7,43,Draft,,Niagara,College/University
79739,1954,5,8,44,Draft,6,Kansas State,College/University
79771,1954,5,9,45,Draft,15,Minnesota,College/University
79755,1954,6,1,46,Draft,12,Xavier,College/University
76345,1954,6,2,47,Draft,18,Bradley,College/University
79752,1954,6,3,48,Draft,5,Brandeis,College/University
79767,1954,6,4,49,Draft,13,Indiana,College/University
79732,1954,6,5,50,Draft,1,Washington (MO),College/University
79787,1954,6,6,51,Draft,21,Wheaton (IL),College/University
76524,1954,6,7,52,Draft,,St. John's (NY),College/University
79740,1954,6,8,53,Draft,6,Wyoming,College/University
79776,1954,6,9,54,Draft,15,Southern Mississippi,College/University
79758,1954,7,1,55,Draft,12,Seattle,College/University
79793,1954,7,2,56,Draft,18,Kansas,College/University
79744,1954,7,3,57,Draft,5,San Diego State,College/University
79766,1954,7,4,58,Draft,13,Duke,College/University
79730,1954,7,5,59,Draft,1,Bradley,College/University
79785,1954,7,6,60,Draft,21,Franklin & Marshall,College/University
79716,1954,7,7,61,Draft,,Utah State,College/University
79742,1954,7,8,62,Draft,6,St. John's (NY),College/University
79773,1954,7,9,63,Draft,15,Vanderbilt,College/University
79753,1954,8,1,64,Draft,12,Seton Hall,College/University
79795,1954,8,2,65,Draft,18,Tulsa,College/University
79747,1954,8,3,66,Draft,5,East Carolina,College/University
76164,1954,8,4,67,Draft,13,Valparaiso,College/University
79734,1954,8,5,68,Draft,1,Santa Clara,College/University
79782,1954,8,6,69,Draft,21,Syracuse,College/University
79779,1954,8,7,70,Draft,,Wisconsin,College/University
79737,1954,8,8,71,Draft,6,Mississippi State,College/University
79774,1954,8,9,72,Draft,15,Point Loma Nazarene,College/University
79754,1954,9,1,73,Draft,12,Concord,College/University
79790,1954,9,2,74,Draft,18,Tulane,College/University
79748,1954,9,3,75,Draft,5,Lycoming,College/University
79764,1954,9,4,76,Draft,13,Loyola-Maryland,College/University
79784,1954,9,5,77,Draft,21,Duquesne,College/University
79778,1954,9,6,78,Draft,,Southern California,College/University
79736,1954,9,7,79,Draft,6,Polytechnic (NY),College/University
76783,1954,9,8,80,Draft,15,Minnesota,College/University
79760,1954,10,1,81,Draft,12,Houston,College/University
79789,1954,10,2,82,Draft,18,Notre Dame,College/University
79751,1954,10,3,83,Draft,5,Notre Dame,College/University
79768,1954,10,4,84,Draft,13,Brigham Young,College/University
79729,1954,10,5,85,Draft,1,Boston College,College/University
