person_id,first_name,last_name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,is_active,team_id,from_year,to_year,is_dleague,is_nba,has_played,is_greatest_75
77045,Jim,Holstein,1930-09-24,Cincinnati,USA,Cincinnati/USA,75,180,4,10,Forward,False,1610612747,1952,1955,False,True,True,False
77046,Alvin,Holt,1946-08-26,Jackson State,USA,Jackson State/USA,79,210,1,6,Forward,False,1610612741,1970,1970,False,True,True,False
77047,Michael,Holton,1961-08-04,UCLA,USA,UCLA/USA,76,185,6,6,Guard,False,1610612757,1984,1989,False,True,True,False
77049,Joe,Holup,1934-02-26,George Washington,USA,George Washington/USA,78,215,3,9,Forward,False,1610612765,1956,1958,False,True,True,False
77050,Red,Holzman,1920-08-10,City College of New York,USA,City College of New York/USA,70,175,6,10,Guard,False,1610612758,1948,1953,False,True,True,False
1630258,Caleb,Homesley,1996-11-27,Liberty,USA,Liberty/USA,78,205,1,,Guard,False,1610612764,2020,2020,True,False,True,False
202715,Tyler,Honeycutt,1990-07-15,UCLA,USA,UCLA/USA,80,188,2,,Forward,False,0,2011,2012,True,True,True,False
1967,Derek,Hood,1976-12-22,Arkansas,USA,Arkansas/USA,80,222,2,55,Forward,False,1610612766,1999,2002,False,True,True,False
203918,Rodney,Hood,1992-10-20,Duke,USA,Duke/USA,80,208,9,22,Guard-Forward,False,1610612746,2014,2021,False,True,True,False
77051,Tom,Hoover,1941-01-23,Villanova,USA,Villanova/USA,81,230,3,12,Center,False,1610612752,1963,1966,False,True,True,False
77052,Bob,Hopkins,1934-11-03,Grambling,USA,Grambling/USA,80,205,4,9,Center,False,1610612755,1956,1959,False,True,True,False
77053,Dave,Hoppen,1964-03-13,Nebraska,USA,Nebraska/USA,83,235,6,42,Center,False,1610612766,1987,1992,False,True,True,False
77054,Dennis,Hopson,1965-04-22,Ohio State,USA,Ohio State/USA,77,200,5,20,Forward,False,1610612751,1987,1991,False,True,True,False
203816,Scotty,Hopson,1989-08-08,Tennessee,USA,Tennessee/USA,79,204,4,,Guard-Forward,False,0,2013,2021,True,True,True,False
77055,Johnny,Horan,1932-11-24,Dayton,USA,Dayton/USA,80,190,1,,Forward,False,1610612747,1955,1955,False,True,True,False
77056,Cedrick,Hordges,1957-01-08,South Carolina,USA,South Carolina/USA,80,220,2,34,Center,False,1610612743,1980,1981,False,True,True,False
201143,Al,Horford,1986-06-03,Florida,Dominican Republic,Florida/Dominican Republic,81,240,16,42,Center-Forward,True,1610612738,2007,2023,False,True,True,False
77057,Tito,Horford,1966-01-19,Miami,USA,Miami/USA,85,245,3,42,Center,False,1610612749,1988,1993,False,True,True,False
202862,Dennis,Horner,1988-02-05,North Carolina State,USA,North Carolina State/USA,81,230,1,,Forward,False,0,2011,2011,True,True,True,False
109,Robert,Horry,1970-08-25,Alabama,USA,Alabama/USA,82,240,17,25,Forward-Center,False,1610612747,1992,2007,False,True,True,False
77060,Ed,Horton,1967-12-17,Iowa,USA,Iowa/USA,80,230,1,32,Center,False,1610612764,1989,1989,False,True,True,False
1629659,Talen,Horton-Tucker,2000-11-25,Iowa State,USA,Iowa State/USA,76,234,4,0,Guard,True,1610612762,2019,2023,True,True,True,False
77061,Wilmer,Hosket,1946-12-20,Ohio State,USA,Ohio State/USA,79,225,4,25,Forward,False,1610612752,1968,1971,False,True,True,False
2067,Eddie,House,1978-05-14,Arizona State,USA,Arizona State/USA,73,190,12,55,Guard,False,1610612748,2000,2010,False,True,True,False
1627863,Danuel,House Jr.,1993-06-07,Texas A&M,USA,Texas A&M/USA,78,220,7,25,Forward-Guard,True,1610612755,2016,2023,True,True,True,False
1631216,Caleb,Houstan,2003-01-09,Michigan,Canada,Michigan/Canada,80,205,1,2,Guard,True,1610612753,2022,2023,True,True,True,False
275,Allan,Houston,1971-04-20,Tennessee,USA,Tennessee/USA,78,205,13,,Guard,False,0,1993,2004,False,True,True,False
780,Byron,Houston,1969-11-22,Oklahoma State,USA,Oklahoma State/USA,77,250,4,35,Forward,False,1610612744,1992,1995,False,True,True,False
77064,Tom,Hovasse,1967-01-31,Penn State,USA,Penn State/USA,80,205,1,17,Forward,False,1610612737,1994,1994,False,True,True,False
77065,Brian,Howard,1967-10-19,North Carolina State,USA,North Carolina State/USA,78,204,2,41,Forward,False,1610612742,1991,1992,False,True,True,False
2730,Dwight,Howard,1985-12-08,                                   ,USA,SW Atlanta Christian Academy (GA)/USA,82,265,19,39,Center-Forward,False,1610612747,2004,2021,False,True,True,False
77066,Greg,Howard,1948-01-08,New Mexico,USA,New Mexico/USA,81,215,2,40,Forward,False,1610612739,1970,1971,False,True,True,False
2572,Josh,Howard,1980-04-28,Wake Forest,USA,Wake Forest/USA,79,210,10,,Forward-Guard,False,0,2003,2012,True,True,True,False
436,Juwan,Howard,1973-02-07,Michigan,USA,Michigan/USA,81,250,20,5,Forward,False,1610612764,1994,2012,False,True,True,False
1630210,Markus,Howard,1999-03-03,Marquette,USA,Marquette/USA,70,175,3,00,Guard,False,1610612743,2020,2021,True,True,True,False
77067,Mo,Howard,1954-08-24,Maryland,USA,Maryland/USA,74,170,1,14,Guard,False,1610612762,1976,1976,False,True,True,False
77069,Otis,Howard,1956-11-05,Austin Peay,USA,Austin Peay/USA,79,220,1,32,Forward,False,1610612765,1978,1978,False,True,True,False
1128,Stephen,Howard,1970-07-15,DePaul,USA,DePaul/USA,81,225,4,,Forward,False,0,1992,1997,False,True,True,False
1629739,William,Howard,1993-10-25,Limoges,France,Limoges/France,80,207,2,52,Forward-Guard,False,1610612745,2019,2019,True,True,True,False
77070,Bailey,Howell,1937-01-20,Mississippi State,USA,Mississippi State/USA,79,210,12,16,Forward,False,1610612765,1959,1970,False,True,True,False
77072,Bob,Hubbard,1922-12-27,Springfield,USA,Springfield/USA,78,215,2,,Center,False,1610610032,1947,1948,False,True,True,False
77071,Phil,Hubbard,1956-12-13,Michigan,USA,Michigan/USA,80,215,10,35,Forward,False,1610612739,1979,1988,False,True,True,False
201991,Lester,Hudson,1984-08-07,Tennessee-Martin,USA,Tennessee-Martin/USA,75,190,5,14,Guard,False,1610612738,2009,2014,True,True,True,False
77074,Lou,Hudson,1944-07-11,Minnesota,USA,Minnesota/USA,77,210,13,23,Forward,False,1610612737,1966,1978,False,True,True,False
1607,Troy,Hudson,1976-03-13,Southern Illinois,USA,Southern Illinois/USA,73,178,11,,Guard,False,0,1997,2007,True,True,True,False
1626273,Marcelo,Huertas,1983-05-25,FC Barcelona,Brazil,FC Barcelona/Brazil,75,200,2,,Guard,False,0,2015,2016,False,True,True,False
203962,Josh,Huestis,1991-12-19,Stanford,USA,Stanford/USA,79,230,4,34,Guard,False,1610612760,2015,2017,True,True,True,False
1630643,Jay,Huff,1997-08-25,Virginia,USA,Virginia/USA,85,240,2,34,Center,True,1610612764,2021,2023,True,True,True,False
1572,Nate,Huffman,1975-04-02,Central Michigan,USA,Central Michigan/USA,85,245,1,7,Center,False,1610612761,2002,2002,False,True,True,False
77076,Alfredrick,Hughes,1962-07-19,Loyola-Chicago,USA,Loyola-Chicago/USA,77,215,1,6,Forward,False,1610612759,1985,1985,False,True,True,False
77077,Eddie,Hughes,1960-05-26,Colorado State,USA,Colorado State/USA,70,165,3,1,Guard,False,1610612743,1987,1989,False,True,True,False
77078,Kim,Hughes,1952-06-04,Wisconsin,USA,Wisconsin/USA,83,220,5,3-12-44,Center,False,1610612743,1976,1980,False,True,True,False
1716,Larry,Hughes,1979-01-23,St. Louis,USA,St. Louis/USA,77,185,13,,Guard,False,0,1998,2011,False,True,True,False
1965,Rick,Hughes,1973-08-22,Thomas More,USA,Thomas More/USA,81,235,1,,Forward,False,0,1999,1999,False,True,True,False
203133,Robbie,Hummel,1989-03-08,Purdue,USA,Purdue/USA,81,219,3,4,Forward,False,1610612750,2013,2014,False,True,True,False
2415,Ryan,Humphrey,1979-07-24,Notre Dame,USA,Notre Dame/USA,80,235,4,,Forward,False,0,2002,2004,True,True,True,False
1629353,Isaac,Humphries,1998-01-05,Kentucky,Australia,Kentucky/Australia,84,260,2,8,Center,False,1610612737,2018,2018,True,True,True,False
77081,Jay,Humphries,1962-10-17,Colorado,USA,Colorado/USA,75,185,11,5,Guard,False,1610612749,1984,1994,False,True,True,False
2743,Kris,Humphries,1985-02-06,Minnesota,USA,Minnesota/USA,81,235,14,43,Forward,False,1610612751,2004,2016,False,True,True,False
77082,Rod,Hundley,1934-10-26,West Virginia,USA,West Virginia/USA,76,185,6,33,Guard,False,1610612747,1957,1962,False,True,True,False
1630624,Feron,Hunt,1999-07-05,Southern Methodist,USA,Southern Methodist/USA,80,195,2,11,Forward,False,1610612752,2021,2021,True,True,True,False
77083,Cedric,Hunter,1965-01-16,Kansas,USA,Kansas/USA,72,180,1,15,Forward,False,1610612766,1991,1991,False,True,True,False
201805,Chris,Hunter,1984-07-09,Michigan,USA,Michigan/USA,83,240,3,31,Center-Forward,False,1610612744,2008,2009,True,True,True,False
1629631,De'Andre,Hunter,1997-12-02,Virginia,USA,Virginia/USA,80,221,4,12,Forward-Guard,True,1610612737,2019,2023,False,True,True,False
77084,Les,Hunter,1942-08-16,Loyola-Chicago,USA,Loyola-Chicago/USA,79,210,1,41,Forward,False,1610612764,1964,1964,False,True,True,False
283,Lindsey,Hunter,1970-12-03,Jackson State,USA,Jackson State/USA,74,195,17,,Guard,False,0,1993,2009,False,True,True,False
201629,Othello,Hunter,1986-05-28,Ohio State,USA,Ohio State/USA,,,2,,,False,0,2008,2016,True,True,True,False
1626154,RJ,Hunter,1993-10-24,Georgia State,USA,Georgia State/USA,77,185,5,28,Guard,False,1610612738,2015,2018,True,True,True,False
2212,Steven,Hunter,1981-10-31,DePaul,USA,DePaul/USA,84,240,9,45,Center,False,1610612753,2001,2009,False,True,True,False
1626205,Vincent,Hunter,1994-08-05,Texas-El Paso,USA,Texas-El Paso/USA,80,208,1,,Forward,False,0,2017,2017,True,True,True,False
310,Bobby,Hurley,1971-06-28,Duke,USA,Duke/USA,72,165,5,12,Guard,False,1610612758,1993,1997,False,True,True,False
77086,Roy,Hurley,1922-08-12,Murray State,USA,Murray State/USA,74,170,1,,Forward,False,1610610035,1946,1946,False,True,True,False
1630562,Matthew,Hurt,2000-04-20,Duke,USA,Duke/USA,,,0,,,False,0,,,True,False,False,False
77087,Geoff,Huston,1957-11-08,Texas Tech,USA,Texas Tech/USA,74,175,8,15,Guard,False,1610612739,1979,1986,False,True,True,False
77089,Mel,Hutchins,1928-11-22,Brigham Young,USA,Brigham Young/USA,78,200,7,10,Forward,False,1610612765,1951,1957,False,True,True,False
1628990,Chandler,Hutchison,1996-04-26,Boise State,USA,Boise State/USA,78,210,4,,Forward-Guard,False,0,2018,2021,True,True,True,False
77090,Joe,Hutton,1928-10-06,Hamline,USA,Hamline/USA,73,170,2,4-15,Guard,False,1610612747,1950,1951,False,True,True,False
77091,Greg,Hyder,1948-06-21,Eastern New Mexico,USA,Eastern New Mexico/USA,78,215,1,16,Forward,False,1610612758,1970,1970,False,True,True,False
1630538,Bones,Hyland,2000-09-14,Virginia Commonwealth,USA,Virginia Commonwealth/USA,74,169,2,5,Guard,True,1610612746,2021,2023,False,True,True,False
77092,Marc,Iavaroni,1956-09-15,Virginia,USA,Virginia/USA,82,210,7,43,Forward,False,1610612762,1982,1988,False,True,True,False
980,Zydrunas,Ilgauskas,1975-06-05,Atletas Kaunas,Lithuania,Atletas Kaunas/Lithuania,87,260,14,11,Center,False,1610612739,1997,2010,False,True,True,False
101148,Mile,Ilic,1984-06-02,FMP,Serbia,FMP/Serbia,85,255,2,9,Center,False,1610612751,2006,2006,True,True,True,False
101141,Ersan,Ilyasova,1987-05-15,FC Barcelona,Turkey,FC Barcelona/Turkey,81,235,14,77,Forward,False,1610612749,2006,2020,True,True,True,False
77093,Darrall,Imhoff,1938-10-11,California,USA,California/USA,82,220,12,30-35,Center,False,1610612747,1960,1971,False,True,True,False
77094,Tom,Ingelsby,1951-02-12,Villanova,USA,Villanova/USA,75,180,1,24,Guard,False,1610612737,1973,1973,False,True,True,False
204060,Joe,Ingles,1987-10-02,Maccabi Tel Aviv,Australia,Maccabi Tel Aviv/Australia,81,220,9,7,Forward-Guard,True,1610612749,2014,2023,False,True,True,False
203996,Damien,Inglis,1995-05-20,Chorale Roanne,France,Chorale Roanne/France,80,246,2,17,Forward,False,1610612749,2014,2015,True,True,True,False
201281,Andre,Ingram,1985-11-19,American University,USA,American/USA,75,190,2,,Guard,False,0,2017,2018,True,True,True,False
1627742,Brandon,Ingram,1997-09-02,Duke,USA,Duke/USA,80,190,7,14,Forward,True,1610612740,2016,2023,False,True,True,False
77096,Byron,Irvin,1966-12-02,Missouri,USA,Missouri/USA,77,190,3,32,Guard,False,1610612757,1989,1992,False,True,True,False
202681,Kyrie,Irving,1992-03-23,Duke,Australia,Duke/Australia,74,195,12,2,Guard,True,1610612742,2011,2023,False,True,True,False
1628371,Jonathan,Isaac,1997-10-03,Florida State,USA,Florida State/USA,82,230,4,1,Forward,True,1610612753,2017,2023,True,True,True,False
77098,Mike,Iuzzolino,1968-01-22,St. Francis (PA),USA,St. Francis (PA)/USA,70,175,2,13,Guard,False,1610612742,1991,1992,False,True,True,False
947,Allen,Iverson,1975-06-07,Georgetown,USA,Georgetown/USA,72,165,15,3,Guard,False,1610612755,1996,2009,False,True,True,True
1631093,Jaden,Ivey,2002-02-13,Purdue,USA,Purdue/USA,76,195,1,23,Guard,True,1610612765,2022,2023,False,True,True,False
2767,Royal,Ivey,1981-12-20,Texas-Austin,USA,Texas-Austin/USA,76,200,10,,Guard,False,0,2004,2013,False,True,True,False
1628411,Wes,Iwundu,1994-12-20,Kansas State,USA,Kansas State/USA,78,195,6,,Forward,False,0,2017,2021,True,True,True,False
101127,Jarrett,Jack,1983-10-28,Georgia Tech,USA,Georgia Tech/USA,75,200,14,55,Guard,False,1610612757,2005,2017,True,True,True,False
1628935,Aaron,Jackson,1986-05-06,Duquesne,USA,Duquesne/USA,75,183,1,5,Guard,False,1610612745,2017,2017,False,True,True,False
77099,Al,Jackson,1943-07-29,Wilberforce,USA,Wilberforce/USA,73,185,1,11,Guard,False,1610612758,1967,1967,False,True,True,False
1517,Bobby,Jackson,1973-03-13,Minnesota,USA,Minnesota/USA,73,185,13,24,Guard,False,1610612758,1997,2008,False,True,True,False
202132,Cedric,Jackson,1986-03-05,Cleveland State,USA,Cleveland State/USA,75,190,2,9,Guard,False,1610612739,2009,2009,True,True,True,False
201616,Darnell,Jackson,1985-11-07,Kansas,USA,Kansas/USA,81,253,4,41,Forward,False,1610612739,2008,2010,True,True,True,False
1627743,Demetrius,Jackson,1994-09-07,Notre Dame,USA,Notre Dame/USA,73,201,4,,Guard,False,0,2016,2018,True,True,True,False
1628402,Frank,Jackson,1998-05-04,Duke,USA,Duke/USA,75,205,5,,Guard,False,0,2017,2022,True,True,True,False
77101,Greg,Jackson,1952-08-02,Guilford,USA,Guilford/USA,72,180,1,24,Guard,False,1610612756,1974,1974,False,True,True,False
1630543,Isaiah,Jackson,2002-01-10,Kentucky,USA,Kentucky/USA,81,205,2,22,Forward,True,1610612754,2021,2023,True,True,True,False
1114,Jaren,Jackson,1967-10-27,Georgetown,USA,Georgetown/USA,78,225,12,2,Guard,False,1610612759,1989,2001,False,True,True,False
1983,Jermaine,Jackson,1976-06-07,Detroit,USA,Detroit/USA,77,204,6,5,Guard,False,1610612761,1999,2005,True,True,True,False
754,Jim,Jackson,1970-10-14,Ohio State,USA,Ohio State/USA,78,220,14,24,Forward-Guard,False,1610612742,1992,2005,False,True,True,False
1628367,Josh,Jackson,1997-02-10,Kansas,USA,Kansas/USA,80,207,6,55,Guard-Forward,False,1610612758,2017,2021,True,True,True,False
77103,Lucious,Jackson,1941-10-31,Texas-Pan American,USA,Texas-Pan American/USA,81,240,8,,Forward,False,1610612755,1964,1971,False,True,True,False
2739,Luke,Jackson,1981-11-06,Oregon,USA,Oregon/USA,79,215,5,,Forward-Guard,False,0,2004,2007,True,True,True,False
1531,Marc,Jackson,1975-01-16,Temple,USA,Temple/USA,82,253,8,44,Forward,False,1610612755,2000,2006,False,True,True,False
349,Mark,Jackson,1965-04-01,St. John's (NY),USA,St. John's (NY)/USA,75,195,18,31,Guard,False,1610612752,1987,2003,False,True,True,False
77105,Myron,Jackson,1964-05-06,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,75,185,1,6,Guard,False,1610612742,1986,1986,False,True,True,False
77106,Phil,Jackson,1945-09-17,North Dakota,USA,North Dakota/USA,80,220,12,17,Forward,False,1610612752,1967,1979,False,True,True,False
203510,Pierre,Jackson,1991-08-29,Baylor,USA,Baylor/USA,70,180,1,,Guard,False,0,2016,2016,True,True,True,False
77107,Ralph,Jackson,1962-10-26,UCLA,USA,UCLA/USA,74,190,1,2,Guard,False,1610612754,1984,1984,False,True,True,False
1872,Randell,Jackson,1976-01-06,Florida State,USA,Florida State/USA,83,215,1,,Forward,False,0,1998,1999,False,True,True,False
202704,Reggie,Jackson,1990-04-16,Boston College,USA,Boston College/USA,74,208,12,7,Guard,True,1610612743,2011,2023,True,True,True,False
1536,Stephen,Jackson,1978-04-05,Butler C.C. (KS),USA,Butler C.C. (KS)/USA,80,220,14,,Guard-Forward,False,0,2000,2013,False,True,True,False
77100,Tony,Jackson,1958-01-17,Florida State,USA,Florida State/USA,72,170,1,23,Guard,False,1610612747,1980,1980,False,True,True,False
77110,Tracy,Jackson,1959-04-21,Notre Dame,USA,Notre Dame/USA,78,205,3,7,Guard,False,1610612741,1981,1983,False,True,True,False
77111,Wardell,Jackson,1951-07-18,Ohio State,USA,Ohio State/USA,79,200,1,30,Forward,False,1610612760,1974,1974,False,True,True,False
1628991,Jaren,Jackson Jr.,1999-09-15,Michigan State,USA,Michigan State/USA,82,242,5,13,Forward-Center,True,1610612763,2018,2023,False,True,True,False
77112,Winfred,Jacobs,1922-12-02,Denver,USA,Denver/USA,75,175,1,,Forward,False,1610610034,1946,1946,False,True,True,False
2418,Casey,Jacobsen,1981-03-19,Stanford,USA,Stanford/USA,78,215,5,23,Guard,False,1610612756,2002,2007,False,True,True,False
1734,Sam,Jacobson,1975-07-22,Minnesota,USA,Minnesota/USA,,,3,,Guard,False,0,1998,2000,False,True,True,False
77114,Dave,Jamerson,1967-08-13,Ohio,USA,Ohio/USA,77,190,3,24,Guard,False,1610612745,1990,1993,False,True,True,False
203108,Bernard,James,1985-02-07,Florida State,USA,Florida State/USA,82,235,3,55,Center,False,1610612742,2012,2014,True,True,True,False
202345,Damion,James,1987-10-07,Texas-Austin,USA,Texas-Austin/USA,79,225,4,7,Forward,False,1610612751,2010,2013,True,True,True,False
77116,Gene,James,1925-02-15,Marshall,USA,Marshall/USA,76,180,3,,Forward,False,1610610024,1948,1950,False,True,True,False
1080,Henry,James,1965-07-29,St. Mary's (TX),USA,St. Mary's (TX)/USA,80,220,7,,Forward,False,0,1990,1997,False,True,True,False
1629713,Justin,James,1997-01-24,Wyoming,USA,Wyoming/USA,79,190,3,10,Guard-Forward,False,1610612758,2019,2020,True,True,True,False
2544,LeBron,James,1984-12-30,St. Vincent-St. Mary HS (OH),USA,St. Vincent-St. Mary HS (OH)/USA,81,250,20,6,Forward,True,1610612747,2003,2023,False,True,True,True
2229,Mike,James,1975-06-23,Duquesne,USA,Duquesne/USA,74,188,12,8,Guard,False,1610612748,2001,2013,True,True,True,False
1628455,Mike,James,1990-08-18,Lamar,USA,Lamar/USA,73,175,3,55,Guard,False,1610612756,2017,2020,True,True,True,False
1906,Tim,James,1976-12-25,Miami,USA,Miami/USA,79,214,4,25,Forward,False,1610612766,1999,2002,False,True,True,False
1942,Harold,Jamison,1976-11-20,Clemson,USA,Clemson/USA,81,269,3,40,Forward,False,1610612746,1999,2002,False,True,True,False
77122,Howie,Janotta,1924-10-19,Seton Hall,USA,Seton Hall/USA,75,185,1,,Forward,False,1610610024,1949,1949,False,True,True,False
2060,Marko,Jaric,1978-12-10,Virtus Bologna,Serbia,Virtus Bologna/Serbia,79,224,8,55,Guard,False,1610612750,2002,2008,False,True,True,False
77123,Tony,Jaros,1920-02-22,Minnesota,USA,Minnesota/USA,75,185,4,13,Forward,False,1610612747,1946,1950,False,True,True,False
1630610,DeJon,Jarreau,1998-01-23,Houston,USA,Houston/USA,77,185,1,,Guard,False,0,2021,2021,True,True,True,False
101180,Sarunas,Jasikevicius,1976-03-05,Maryland,Lithuania,Maryland/Lithuania,,,2,,,False,0,2005,2007,False,True,True,False
201605,Nathan,Jawai,1986-10-10,Midland (Texas),Australia,Midland (Texas)/Australia,82,280,3,15,Forward,False,1610612750,2008,2009,True,True,True,False
77125,Buddy,Jeannette,1917-09-15,Washington & Jefferson,USA,Washington & Jefferson/USA,71,175,3,,Guard,False,1610610024,1947,1949,False,True,True,False
77126,Abdul,Jeelani,1954-02-10,Wisconsin-Parkside,USA,Wisconsin-Parkside/USA,80,210,2,11,Forward,False,1610612757,1979,1980,False,True,True,False
2423,Chris,Jefferies,1980-02-13,Fresno State,USA,Fresno State/USA,80,230,3,6,Forward,False,1610612761,2002,2003,False,True,True,False
201785,Othyus,Jeffers,1985-08-05,Robert Morris-Chicago,USA,Robert Morris-Chicago/USA,77,210,3,0,Guard-Forward,False,1610612764,2009,2013,True,True,True,False
2744,Al,Jefferson,1985-01-04,Prentiss HS (MS),USA,Prentiss HS (MS)/USA,82,280,14,25,Center,False,1610612762,2004,2017,False,True,True,False
203928,Cory,Jefferson,1990-12-26,Baylor,USA,Baylor/USA,81,218,3,,Forward,False,0,2014,2015,True,True,True,False
1629610,DaQuan,Jeffries,1997-08-30,Tulsa,USA,Tulsa/USA,77,222,4,8,Guard-Forward,True,1610612752,2019,2023,True,True,True,False
1631300,Drake,Jeffries,1999-01-22,Wyoming,USA,Wyoming/USA,,,0,,,False,0,,,True,False,False,False
2407,Jared,Jeffries,1981-11-25,Indiana,USA,Indiana/USA,83,240,12,1,Forward,False,1610612752,2002,2012,False,True,True,False
202724,Charles,Jenkins,1989-02-28,Hofstra,USA,Hofstra/USA,75,215,3,31,Guard,False,1610612744,2011,2012,False,True,True,False
2798,Horace,Jenkins,1974-10-14,William Paterson,USA,William Paterson/USA,73,180,2,5,Guard,False,1610612765,2004,2004,False,True,True,False
203098,John,Jenkins,1991-03-06,Vanderbilt,USA,Vanderbilt/USA,76,215,7,30,Guard,False,1610612737,2012,2018,True,True,True,False
24,Keith,Jennings,1968-11-02,East Tennessee State,USA,East Tennessee State/USA,67,160,3,2,Guard,False,1610612744,1992,1994,False,True,True,False
1137,Chris,Jent,1970-01-11,Ohio State,USA,Ohio State/USA,79,220,2,,Forward,False,0,1993,1996,False,True,True,False
77129,Les,Jepsen,1967-06-24,Iowa,USA,Iowa/USA,84,237,2,51,Guard,False,1610612758,1990,1991,False,True,True,False
1629660,Ty,Jerome,1997-07-08,Virginia,USA,Virginia/USA,77,195,4,10,Guard-Forward,True,1610612744,2019,2023,True,True,True,False
201998,Curtis,Jerrells,1987-02-05,Baylor,USA,Baylor/USA,73,195,1,5,Guard,False,1610612759,2009,2009,True,False,True,False
200817,Pooh,Jeter,1983-12-02,Portland,USA,Portland/USA,71,175,2,5,Guard,False,1610612758,2010,2010,True,True,True,False
2639,Britton,Johnsen,1979-07-08,Utah,USA,Utah/USA,82,210,2,,Forward,False,0,2003,2004,True,True,True,False
101161,Amir,Johnson,1987-05-01,No College,USA,No College/USA,81,240,15,5,Center-Forward,False,1610612761,2005,2018,True,True,True,False
77131,Andy,Johnson,1931-04-21,Portland,USA,Portland/USA,77,215,4,12,Forward,False,1610612744,1958,1961,False,True,True,False
1533,Anthony,Johnson,1974-10-02,College of Charleston,USA,College of Charleston/USA,75,195,14,8,Guard,False,1610612754,1997,2009,False,True,True,False
202356,Armon,Johnson,1989-02-23,Nevada-Reno,USA,Nevada-Reno/USA,75,195,3,7,Guard,False,1610612757,2010,2011,True,True,True,False
77132,Arnie,Johnson,1920-05-17,Bemidji State,USA,Bemidji State/USA,77,236,5,12,Forward,False,1610612758,1948,1952,False,True,True,False
422,Avery,Johnson,1965-03-25,Southern,USA,Southern/USA,71,185,17,6,Guard,False,1610612759,1988,2003,False,True,True,False
1627744,Brice,Johnson,1994-06-27,North Carolina,USA,North Carolina/USA,82,230,2,,Forward,False,0,2016,2017,True,True,True,False
77130,Buck,Johnson,1964-01-03,Alabama,USA,Alabama/USA,79,190,7,2,Forward,False,1610612745,1986,1992,False,True,True,False
1629661,Cameron,Johnson,1996-03-03,North Carolina,USA,North Carolina/USA,80,210,4,2,Forward,True,1610612751,2019,2023,False,True,True,False
201291,Carldell,Johnson,1983-01-28,Alabama-Birmingham,USA,Alabama-Birmingham/USA,70,180,2,,Guard,False,0,2011,2011,True,True,True,False
77133,Charlie,Johnson,1949-03-31,California,USA,California/USA,72,170,7,15,Guard,False,1610612744,1972,1978,False,True,True,False
202419,Chris,Johnson,1985-07-17,Louisiana State,USA,Louisiana State/USA,83,210,4,20,Forward,False,1610612750,2010,2012,True,True,True,False
203187,Chris,Johnson,1990-04-29,Dayton,USA,Dayton/USA,78,206,5,23,Forward,False,1610612762,2012,2015,True,True,True,False
77135,Clay,Johnson,1956-07-18,Missouri,USA,Missouri/USA,76,175,3,34,Guard,False,1610612747,1981,1983,False,True,True,False
77136,Clemon,Johnson,1956-09-12,Florida A&M,USA,Florida A&M/USA,82,240,10,45,Center,False,1610612754,1978,1987,False,True,True,False
1626177,Dakari,Johnson,1995-09-22,Kentucky,USA,Kentucky/USA,84,255,1,44,Center,False,1610612760,2017,2017,True,True,True,False
683,Darryl,Johnson,1965-10-26,Michigan State,USA,Michigan State/USA,73,170,1,30,Guard,False,1610612739,1995,1995,False,True,True,False
77139,David,Johnson,1921-12-06,Huntington,USA,Huntington/USA,71,170,4,5,Guard,False,1610612765,1949,1952,False,True,True,False
1746,DeMarco,Johnson,1975-10-06,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,81,245,1,,Forward,False,0,1999,1999,False,True,True,False
77141,Dennis,Johnson,1954-09-18,Pepperdine,USA,Pepperdine/USA,76,185,14,3,Guard,False,1610612738,1976,1989,False,True,True,False
2035,DerMarr,Johnson,1980-05-05,Cincinnati,USA,Cincinnati/USA,81,210,8,1,Forward-Guard,False,1610612743,2000,2007,True,True,True,False
698,Eddie,Johnson,1959-05-01,Illinois,USA,Illinois/USA,,,17,,Forward,False,0,1981,1998,False,True,True,False
77144,Eddie,Johnson,1955-02-24,Auburn,USA,Auburn/USA,74,180,10,15,Guard,False,1610612737,1977,1986,False,True,True,False
77146,Frank,Johnson,1958-11-23,Wake Forest,USA,Wake Forest/USA,75,185,10,3,Guard,False,1610612764,1981,1993,False,True,True,False
77147,George,Johnson,1947-06-19,Stephen F. Austin,USA,Stephen F. Austin/USA,83,245,3,6,Center,False,1610612745,1970,1973,False,True,True,False
77148,George,Johnson,1956-12-08,St. John's (NY),USA,St. John's (NY)/USA,79,210,8,,Forward,False,1610612754,1978,1985,False,True,True,False
77149,George,Johnson,1948-12-18,Dillard,USA,Dillard/USA,83,205,13,,Center,False,1610612744,1972,1985,False,True,True,False
77150,Gus,Johnson,1935-12-13,Idaho,USA,Idaho/USA,78,230,10,25,Forward,False,1610612764,1963,1972,False,True,True,False
201274,Ivan,Johnson,1984-04-10,California State-San Bernardino,USA,California State-San Bernardino/USA,80,255,3,44,Forward,False,1610612737,2011,2012,True,True,True,False
202707,JaJuan,Johnson,1989-02-08,Purdue,USA,Purdue/USA,82,221,2,12,Forward,False,1610612738,2011,2011,True,True,True,False
1630552,Jalen,Johnson,2001-12-18,Duke,USA,Duke/USA,80,219,2,1,Forward,True,1610612737,2021,2023,True,True,True,False
